##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
219.492,6.0,99.92868,1.0,0.02,0.3089255512487835,0.1583866947250523
251.942,8.5,99.91261,1.0,0.03,0.3404915521429916,0.1755756386389845
303.55099,13.5,99.8845,1.0,0.04,0.3884750975320223,0.2023562901512706
369.46301,20.5,99.85521,1.0,0.05,0.4314809107995773,0.2271658615948638
408.90601,24.5,99.82544,1.0,0.06,0.4698802581858833,0.2501056841435342
434.12701,27.0,99.79559,1.0,0.07,0.5042394733822381,0.271389920949538
449.07001,28.5,99.76903,1.0,0.08,0.5319837458857682,0.2891944104619064
458.953,29.5,99.74522,1.0,0.09,0.5549407367693452,0.3044115387525622
468.759,30.5,99.71507,1.0,0.1,0.5817658572465102,0.322835799191684
473.66299,31.0,99.69711,1.0,0.11,0.596684725463163,0.3334232735774103
483.439,32.0,99.65583,1.0,0.12,0.6283360821607438,0.3568281695014502
488.332,32.5,99.63239,1.0,0.13,0.6448381311877406,0.369617782015219
493.237,33.0,99.60673,1.0,0.14,0.6618059814708759,0.3832599297930703
498.13901,33.5,99.579,1.0,0.15,0.678955032641404,0.3976273315494312
503.06,34.0,99.54994,1.0,0.16,0.6957059640266916,0.4123124785753037
508.008,34.5,99.51893,1.0,0.17,0.7123084128303985,0.4276117177510355
512.95801,35.0,99.48671,1.0,0.18,0.7282698155188371,0.4431485652541686
517.92798,35.5,99.45353,1.0,0.19,0.7434315558285596,0.4588099678868464
522.91699,36.0,99.41984,1.0,0.2,0.7575915554036136,0.4744014899701944
527.93201,36.5,99.38693,1.0,0.21,0.7702976735865823,0.4893643609414031
532.96002,37.0,99.3546,1.0,0.22,0.7817586519340143,0.5038347511185053
538.013,37.5,99.32347,1.0,0.24,0.7918876651669378,0.5175770098911867
543.05701,38.0,99.29445,1.0,0.25,0.8005665846218225,0.5302366692457944
553.20398,39.0,99.2423,1.0,0.26,0.8144080043145354,0.5526662279159873
558.28497,39.5,99.21947,1.0,0.27,0.8197899109127809,0.5623714405356354
563.35303,40.0,99.198,1.0,0.28,0.8244896349583067,0.5714425907823211
568.422,40.5,99.17831,1.0,0.29,0.828499259105054,0.5797178994990628
578.49799,41.5,99.14344,1.0,0.3,0.8349144402657745,0.594280408631242
588.49402,42.5,99.11228,1.0,0.31,0.839927618126854,0.6072049771699161
598.46997,43.5,99.0831,1.0,0.32,0.8440257598060199,0.619242902780475
608.396,44.5,99.05507,1.0,0.33,0.8474339272173927,0.6307551517002676
618.31403,45.5,99.0276,1.0,0.34,0.8502839456559846,0.641995845528718
633.18201,47.0,98.9859,1.0,0.35,0.8537076837543405,0.6589956354448082
638.15302,47.5,98.97191,1.0,0.36,0.8546177319704956,0.664684978824054
648.08899,48.5,98.94311,1.0,0.37,0.8561215362580459,0.676380184797271
658.01703,49.5,98.91403,1.0,0.38,0.8571434248374942,0.6881716848283533
668.06598,50.5,98.88429,1.0,0.39,0.8576822547002821,0.7002198136240664
678.16101,51.5,98.85323,1.0,0.4,0.8577084592040706,0.712798505580794
688.19299,52.5,98.82138,1.0,0.41,0.8571760552391787,0.7257009169853578
698.18103,53.5,98.78908,1.0,0.42,0.8560674918099135,0.7387981481612674
703.15802,54.0,98.7727,1.0,0.43,0.8552894044105211,0.7454476213973342
713.08197,55.0,98.73943,1.0,0.44,0.8532673635481783,0.7589751558838927
723.00299,56.0,98.70584,1.0,0.45,0.8506325668624661,0.7726701271457722
727.96802,56.5,98.68879,1.0,0.46,0.8490696242034892,0.779639043449384
737.91199,57.5,98.65525,1.0,0.47,0.8455564123327265,0.7933884853913004
747.84601,58.5,98.62211,1.0,0.48,0.8415191825601602,0.8070347816517947
757.79498,59.5,98.58933,1.0,0.49,0.8369780276091235,0.820601850019367
762.76703,60.0,98.57336,1.0,0.5,0.8345697611125722,0.8272392943543284
772.71899,61.0,98.54152,1.0,0.51,0.8293878586841373,0.8405325153316187
782.68597,62.0,98.51076,1.0,0.52,0.8239032385405127,0.853457739584052
792.651,63.0,98.48035,1.0,0.53,0.8180215361679296,0.866324373539472
802.66199,64.0,98.45114,1.0,0.54,0.8119438492496277,0.8787740083242535
812.65997,65.0,98.42288,1.0,0.55,0.8056661516393245,0.8909107764171273
822.664,66.0,98.39574,1.0,0.56,0.799270172959396,0.9026586197318924
832.71198,67.0,98.36952,1.0,0.57,0.7927501447763061,0.9141003393710688
842.76599,68.0,98.34375,1.0,0.58,0.7860160396811927,0.9254401143822802
857.84198,69.5,98.30541,1.0,0.59,0.775399541634143,0.9424980773775417
872.81097,71.0,98.2673,1.0,0.6,0.7641380573351755,0.9596947002748146
877.79102,71.5,98.25473,1.0,0.61,0.7602684933924586,0.96542334325521
887.77502,72.5,98.22862,1.0,0.62,0.7519843828111366,0.9774180842654776
902.82703,74.0,98.18723,1.0,0.63,0.7381688978907283,0.9967135895944056
912.89398,75.0,98.15878,1.0,0.64,0.7281846180427133,1.0101923709124216
922.95697,76.0,98.12848,1.0,0.65,0.7171115062360014,1.0247567350547286
927.99402,76.5,98.11282,1.0,0.66,0.7112099784331619,1.0323737022688408
938.05701,77.5,98.07991,1.0,0.67,0.698408739746262,1.0485929362126591
948.08002,78.5,98.04596,1.0,0.68,0.6846323373537411,1.065646243011947
958.065,79.5,98.01053,1.0,0.69,0.6696311981480993,1.0838211200224712
963.04999,80.0,97.99226,1.0,0.7,0.6616440901792102,1.0933553701664729
973.02502,81.0,97.95554,1.0,0.71,0.6450676066850675,1.1128775037748342
978.02301,81.5,97.93717,1.0,0.72,0.6365097966297564,1.1228357011616965
988.04498,82.5,97.90087,1.0,0.73,0.6190722129747848,1.1429205653680412
993.05701,83.0,97.88287,1.0,0.74,0.6101628451975161,1.1530937013406066
1003.13202,84.0,97.84778,1.0,0.75,0.5922859149692724,1.1733671698214898
1013.19501,85.0,97.81401,1.0,0.76,0.574435710934464,1.1934755920042173
1018.229,85.5,97.7977,1.0,0.77,0.5655836087139214,1.2034150075607506
1028.27295,86.5,97.76624,1.0,0.78,0.5480760551676895,1.2230406855930818
1038.297,87.5,97.73627,1.0,0.79,0.53085696402888,1.24233873075529
1048.32605,88.5,97.70775,1.0,0.8,0.5139690498685631,1.261302691266682
1058.34204,89.5,97.68076,1.0,0.81,0.4975249434659339,1.279840793495031
1073.39502,91.0,97.6424,1.0,0.82,0.4733566404061216,1.3072913552013303
1088.44397,92.5,97.60518,1.0,0.83,0.4489795881775278,1.335328583021246
1278.69397,111.5,97.5956,1.0,0.84,0.4425526136998574,1.3427939446373354
1108.45605,94.5,97.55549,1.0,0.85,0.4149403305294514,1.3752948260625342
1213.62903,105.0,97.52273,1.0,0.86,0.3915126109542423,1.403519861138906
