##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
188.27299,2.0,99.9695,1.0,0.02,0.3092706184195833,0.1585729736257841
206.91499,2.5,99.96511,1.0,0.03,0.3298689347130907,0.1697565791626663
243.96001,3.5,99.95486,1.0,0.04,0.3727836009346581,0.1935032734143639
279.45901,4.5,99.94004,1.0,0.05,0.4255896338059411,0.2237159649141859
296.271,5.0,99.93195,1.0,0.06,0.4510287592164546,0.2387415139479931
327.59201,6.0,99.91688,1.0,0.07,0.493593455278533,0.2647104709382292
355.547,7.0,99.90577,1.0,0.08,0.5217019611408799,0.2825258814982384
380.19199,8.0,99.89518,1.0,0.09,0.5463608968638666,0.2986689254352767
412.39301,9.5,99.87726,1.0,0.1,0.5840968195862188,0.3244729899164937
422.254,10.0,99.87018,1.0,0.11,0.5978018777869406,0.3342267827148428
441.28,11.0,99.85285,1.0,0.12,0.6288576357587392,0.3572257585708327
450.64099,11.5,99.8417,1.0,0.13,0.6471590093787389,0.3714529163985229
459.92499,12.0,99.82805,1.0,0.14,0.6679685016252931,0.3883514270461693
469.237,12.5,99.811,1.0,0.15,0.6917332069856961,0.4087659627101228
478.577,13.0,99.78987,1.0,0.17,0.7181168681666753,0.4331638516173796
487.98901,13.5,99.76429,1.0,0.19,0.7460359916282353,0.4616020185770454
497.45001,14.0,99.73352,1.0,0.22,0.7744891078973801,0.494538247658527
506.96701,14.5,99.69768,1.0,0.25,0.8014304984655433,0.5315490334391434
516.53601,15.0,99.65719,1.0,0.28,0.8248001805323402,0.5720645263654923
526.14301,15.5,99.61257,1.0,0.32,0.8428436961949863,0.6156007744065063
535.78101,16.0,99.56559,1.0,0.35,0.8539845332313657,0.660650653641591
545.466,16.5,99.5183,1.0,0.39,0.8577600109512137,0.7056045803759506
555.20203,17.0,99.47367,1.0,0.43,0.8549512442270986,0.7480107811565075
564.992,17.5,99.43413,1.0,0.46,0.8475624181638036,0.7858112409108495
574.84601,18.0,99.40127,1.0,0.49,0.8380461584417552,0.8175452913821986
584.758,18.5,99.37569,1.0,0.51,0.8285672417273466,0.8425333225631392
594.70001,19.0,99.35589,1.0,0.52,0.820003590005842,0.8620881703848038
604.65997,19.5,99.34114,1.0,0.54,0.8129344789297037,0.8767956648140144
614.61401,20.0,99.3298,1.0,0.55,0.8071013469152489,0.8881932949522521
634.42798,21.0,99.31338,1.0,0.56,0.798043687363699,0.9048492905263088
654.09802,22.0,99.30187,1.0,0.57,0.7912642818801372,0.9166414529097602
673.87402,23.0,99.29248,1.0,0.58,0.7854712972549172,0.9263384563950556
713.72601,25.0,99.27453,1.0,0.59,0.7737418919586245,0.945082655002184
743.409,26.5,99.2612,1.0,0.6,0.7644742477380747,0.9591929264155972
763.11902,27.5,99.25263,1.0,0.61,0.7582648505069328,0.9683569894192492
782.85699,28.5,99.24437,1.0,0.62,0.7520937392710126,0.9772619768074392
812.51898,30.0,99.23232,1.0,0.63,0.7427623456555765,0.9903874231131492
852.23102,32.0,99.21832,1.0,0.64,0.7314293759756328,1.005850514281665
902.15399,34.5,99.1999,1.0,0.65,0.7157091857483878,1.0265753041938852
912.15302,35.0,99.19501,1.0,0.66,0.7113805934937888,1.032154803984077
942.284,36.5,99.17757,1.0,0.67,0.6954083649841835,1.052339992577506
952.354,37.0,99.17072,1.0,0.68,0.6889051689475317,1.0603973417357773
972.34198,38.0,99.15535,1.0,0.69,0.6738375941108888,1.0787619761510838
992.16901,39.0,99.13962,1.0,0.7,0.6577289332754889,1.0979968190509908
1002.13702,39.5,99.13219,1.0,0.71,0.6498753307191842,1.107249096558675
1022.20203,40.5,99.11959,1.0,0.72,0.6361939223049476,1.1232018786980886
1052.40796,42.0,99.10844,1.0,0.73,0.6237018597712467,1.137612186341874
1182.77295,48.5,99.09655,1.0,0.74,0.6099769380666844,1.153305430789986
1232.95801,51.0,99.08454,1.0,0.75,0.5956842430947753,1.169525461035117
1263.01404,52.5,99.07179,1.0,0.76,0.5800309576596749,1.1871835095068797
1282.95398,53.5,99.05482,1.0,0.77,0.5584140236797572,1.211455434373449
1292.90698,54.0,99.03765,1.0,0.78,0.5356090111247321,1.2370108758678755
1302.82605,54.5,99.00784,1.0,0.81,0.4936952572085578,1.284172250357829
1312.69702,55.0,98.95168,1.0,0.85,0.4060697168330667,1.3859041636028109
1322.53101,55.5,98.87313,1.0,0.92,0.2607450430483027,1.5793604229928049
1331.61499,56.0,98.77174,2.0,1.0,,inf
