##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
282.841,3.0,99.89169,1.0,0.02,20.015372541777666,0.0006240403227315
326.21201,3.75,99.86901,1.0,0.03,16.549851133674693,0.000912749965892
403.453,5.25,99.8296,1.0,0.04,12.722212441314491,0.0015445953461327
435.65601,6.0,99.8018,1.0,0.05,10.9377648839556,0.0020896947008494
463.689,6.75,99.76066,1.0,0.06,9.057679451825903,0.0030472361688778
488.327,7.5,99.69069,1.0,0.07,7.008712941709043,0.0050893634094909
495.98599,7.75,99.66282,1.0,0.08,6.429399727148633,0.0060478241343634
510.66299,8.25,99.59914,1.0,0.09,5.408035224267897,0.0085479305583828
517.78998,8.5,99.56469,1.0,0.1,4.980048700925761,0.0100802854155797
524.80499,8.75,99.52826,1.0,0.11,4.595465722643857,0.0118380711680101
531.763,9.0,99.49064,1.0,0.12,4.256056620072238,0.0138014658396094
538.69202,9.25,99.45259,1.0,0.13,3.960221771615429,0.015940465315113
545.61401,9.5,99.41455,1.0,0.14,3.702903749252745,0.0182328753030901
559.60498,10.0,99.34179,1.0,0.15,3.293576518132525,0.0230464741869977
566.69,10.25,99.30919,1.0,0.16,3.1381494187982253,0.0253859121309679
573.87402,10.5,99.27893,1.0,0.17,3.0064556839141923,0.0276586128589922
588.51001,11.0,99.22766,1.0,0.18,2.8068790946992253,0.0317316457168483
603.50403,11.5,99.18987,1.0,0.19,2.6759470702232933,0.034912823337565
618.737,12.0,99.15388,1.0,0.2,2.562124757717583,0.0380837286898134
641.78601,12.75,99.10547,1.0,0.21,2.423468189999208,0.042566247061334
672.67102,13.75,99.04178,1.0,0.22,2.2623875519191894,0.0488434130352259
688.07599,14.25,99.0068,1.0,0.23,2.182707410390652,0.0524745789909608
710.78802,15.0,98.95129,1.0,0.24,2.067173003022761,0.0585041076602355
718.22601,15.25,98.93192,1.0,0.25,2.0296841060594804,0.060685244620001
732.91602,15.75,98.89274,1.0,0.26,1.9578644582121687,0.0652190943155962
754.60303,16.5,98.83223,1.0,0.27,1.8564143624172489,0.0725421075997713
768.89099,17.0,98.79177,1.0,0.28,1.794248611605405,0.0776559560778742
783.20099,17.5,98.75192,1.0,0.29,1.7369599705147074,0.0828629496692163
797.53699,18.0,98.71187,1.0,0.3,1.6829551365157298,0.0882663018142909
811.95801,18.5,98.6722,1.0,0.31,1.6326743485464716,0.0937866168133167
826.53497,19.0,98.63332,1.0,0.32,1.5862272075394352,0.0993594592177359
848.63202,19.75,98.57603,1.0,0.33,1.5224091799686816,0.1078641736291396
863.46997,20.25,98.53806,1.0,0.34,1.4828686539803284,0.1136932389397368
878.349,20.75,98.50035,1.0,0.35,1.4455806354816092,0.1196342041405696
900.62903,21.5,98.44212,1.0,0.36,1.391548129509335,0.1291051435493042
915.48901,22.0,98.39999,1.0,0.37,1.3549071568302713,0.1361823847680073
930.37097,22.5,98.35248,1.0,0.38,1.3158353161114882,0.1443899386631339
937.80402,22.75,98.32881,1.0,0.39,1.2971984035328146,0.1485686570398385
952.672,23.25,98.27466,1.0,0.4,1.2564856781851668,0.1583524996326161
967.51703,23.75,98.21551,1.0,0.41,1.214837292447698,0.1693962446733476
974.93402,24.0,98.18367,1.0,0.42,1.193541371887271,0.1754951236052047
982.34302,24.25,98.15066,1.0,0.43,1.1722371224328687,0.1819319890484789
997.21503,24.75,98.07903,1.0,0.44,1.128526213319314,0.1962983757507491
1004.66101,25.0,98.04057,1.0,0.45,1.1063753234358982,0.2042372937640953
1012.12903,25.25,97.9998,1.0,0.46,1.083824117588237,0.2128248750038522
1019.59399,25.5,97.9562,1.0,0.47,1.0607031020647784,0.222204234398399
1027.09204,25.75,97.9107,1.0,0.48,1.0376035035657898,0.2322079848820046
1034.59204,26.0,97.86222,1.0,0.49,1.014073010319113,0.2431092931156385
1042.10999,26.25,97.81166,1.0,0.5,0.9906435928603428,0.2547446891059852
1049.62,26.5,97.75861,1.0,0.52,0.967196694908072,0.2672454999975162
1057.14197,26.75,97.70506,1.0,0.53,0.9446281820004018,0.280167795154978
