##Temp./°C;Time/min;Mass/%;Segment;Alpha;F_alpha;G_alpha
118.782;0.0;100.0;1;0.0;1.0;-0.0
129.61099;0.25;99.99258;1;0.005757248935061195;0.9942427510649388;0.005773885778407296
141.129;0.5;99.98593;1;0.010917047508945324;0.9890829524910547;0.010977075759400405
153.289;0.75;99.98035;1;0.015246622853639128;0.9847533771463609;0.015364047691599018
166.007;1.0;99.97545;1;0.01904857969755433;0.9809514203024456;0.01923234123169923
179.242;1.25;99.97093;1;0.02255569090867111;0.9774443090913288;0.02281396154222217
192.946;1.5;99.96651;1;0.025985211163787148;0.9740147888362128;0.026328791844797007
207.041;1.75;99.96176;1;0.029670781573701233;0.9703292184262988;0.030119864628525554
221.457;2.0;99.95663;1;0.033651197616402714;0.9663488023835973;0.03423043087093225
236.08299;2.25;99.95093;1;0.038073882108301815;0.9619261178916982;0.038817631794122356
250.89101;2.5;99.94494;1;0.04272158037258986;0.9572784196274101;0.04366100024077307
265.806;2.75;99.9386;1;0.04764084698288049;0.9523591530171195;0.0488130537634213
280.711;3.0;99.93169;1;0.05300238204234671;0.9469976179576532;0.05445870115544909
295.526;3.25;99.9248;1;0.058348398910619395;0.9416516010893806;0.060119923040823905
310.22198;3.5;99.91794;1;0.06367113849209627;0.9363288615079037;0.06578851644786293
324.71701;3.75;99.91129;1;0.0688309370659804;0.9311690629340196;0.07131442535107589
338.905;4.0;99.90537;1;0.0734243216610635;0.9265756783389365;0.07625955462927828
352.73001;4.25;99.90006;1;0.07754440142457293;0.922455598575427;0.08071603585137202
366.133;4.5;99.89501;1;0.08146274470247823;0.9185372552975217;0.08497281412882311
379.08401;4.75;99.89017;1;0.08521814697279077;0.9147818530272093;0.0890696541233937
391.534;5.0;99.88467;1;0.0894856495526884;0.9105143504473117;0.09374561887628254
403.48001;5.25;99.87901;1;0.09387729766218941;0.9061227023378106;0.09858054906544345
414.897;5.5;99.87305;1;0.09850171863967061;0.9014982813603294;0.10369714276284589
425.811;5.75;99.86641;1;0.10365375811795245;0.8963462418820476;0.10942850998038109
436.20999;6.0;99.85895;1;0.10944204343542277;0.8905579565645773;0.11590709519833811
446.10101;6.25;99.85038;1;0.11609158836445944;0.8839084116355406;0.12340182845916944
455.53201;6.5;99.84051;1;0.12374981572148376;0.8762501842785162;0.1321036303297745
464.54901;6.75;99.82889;1;0.13276588480846596;0.867234115191534;0.14244630959689966
473.14999;7.0;99.81493;1;0.14359758226580827;0.8564024177341918;0.15501489913398556
481.38901;7.25;99.79883;1;0.1560897261815202;0.8439102738184798;0.1697091006791683
489.30801;7.5;99.7802;1;0.17054492128398038;0.8294550787160196;0.18698632547023042
496.95099;7.75;99.7587;1;0.18722697682357817;0.8127730231764219;0.20730339269835796
504.354;8.0;99.72951;1;0.20987577687944356;0.7901242231205564;0.23556510142628304
511.552;8.25;99.70556;1;0.22845881084100444;0.7715411891589956;0.25936522019314984
518.60303;8.5;99.67761;1;0.2501454830424959;0.7498545169575042;0.2878760686578226
525.52899;8.75;99.64744;1;0.2735546744671421;0.7264453255328579;0.3195920561570344
532.41498;9.0;99.61624;1;0.29776305273856957;0.7022369472614305;0.3534844001958998
539.242;9.25;99.58359;1;0.3230964998719747;0.6769035001280252;0.39022655666099215
546.04999;9.5;99.55066;1;0.3486472016821775;0.6513527983178224;0.42870385066628885
552.91699;9.75;99.51796;1;0.37401944429357203;0.625980555706428;0.468435969536287
559.81097;10.0;99.48571;1;0.3990425276029852;0.6009574723970148;0.5092311083532732
566.76001;10.25;99.45584;1;0.42221894615964023;0.5777810538403598;0.5485602816565976
573.81702;10.5;99.43035;1;0.44199688084356625;0.5580031191564337;0.5833907267303675
580.95203;10.75;99.40402;1;0.46242657955788535;0.5375734204421146;0.6206899321373507
588.20599;11.0;99.38426;1;0.4777585524631275;0.5222414475368725;0.649625254865532
595.56201;11.25;99.36657;1;0.49148439257920495;0.508515607420795;0.6762593709049675
602.99298;11.5;99.35179;1;0.5029523358757357;0.49704766412426427;0.6990693538134195
610.53101;11.75;99.3396;1;0.5124106734119045;0.4875893265880955;0.7182817713026766
618.13702;12.0;99.32953;1;0.5202240826809194;0.47977591731908065;0.7344361230019963
625.77301;12.25;99.32101;1;0.5268348321319667;0.4731651678680333;0.7483107593335727
633.47803;12.5;99.31366;1;0.5325377673978339;0.46746223260216613;0.7604367193944697
641.17999;12.75;99.30743;1;0.5373716839565216;0.4626283160434784;0.7708313204150357
648.89398;13.0;99.30208;1;0.541522800102418;0.45847719989758196;0.7798447161173164
656.60797;13.25;99.29736;1;0.5451850932255363;0.4548149067744637;0.7878647410939428
664.32202;13.5;99.29303;1;0.5485447816202539;0.4514552183797461;0.7952790951421801
672.11798;13.75;99.28895;1;0.5517104926249806;0.4482895073750194;0.802316033459321
679.88397;14.0;99.28495;1;0.5548141308649112;0.44518586913508884;0.8092634005717091
687.646;14.25;99.28115;1;0.5577625871928402;0.4422374128071598;0.815908408060886
695.34998;14.5;99.27775;1;0.5604006796967773;0.4395993203032227;0.821891602624879
703.00702;14.75;99.27413;1;0.5632094723039095;0.4367905276960905;0.8283015404640279
710.60199;15.0;99.27054;1;0.5659949876242458;0.4340050123757542;0.8346991956955345
718.14001;15.25;99.26704;1;0.5687106710841836;0.4312893289158164;0.8409761173088544
725.58698;15.5;99.26361;1;0.5713720408749166;0.42862795912508345;0.8471659644606591
732.97998;15.75;99.26033;1;0.5739170242316594;0.42608297576834064;0.8531211728807723
740.302;16.0;99.25705;1;0.5764620075883912;0.42353799241160883;0.8591120583786915
747.57898;16.25;99.2535;1;0.5792164865263294;0.4207835134736706;0.8656367973335911
754.82001;16.5;99.24999;1;0.5819399290818695;0.41806007091813047;0.8721301464522654
762.01898;16.75;99.2466;1;0.5845702624902044;0.4154297375097956;0.8784417824524333
769.203;17.0;99.24339;1;0.5870609321777424;0.41293906782225764;0.8844552324448703
776.36798;17.25;99.24019;1;0.589543842769689;0.41045615723031104;0.8904861591301724
783.52197;17.5;99.2371;1;0.5919414033100325;0.40805859668996747;0.8963444955520896
790.67499;17.75;99.234;1;0.5943467229459785;0.40565327705402154;0.9022564816478182
797.85699;18.0;99.23075;1;0.5968684290159145;0.4031315709840855;0.9084922914493847
805.047;18.25;99.22751;1;0.5993823759902592;0.40061762400974077;0.9147478626848263
812.27698;18.5;99.22438;1;0.6018109729130009;0.3981890270869991;0.9208284440175108
819.521;18.75;99.22125;1;0.6042395698357427;0.3957604301642573;0.9269462251311508
826.80103;19.0;99.21805;1;0.6067224804276783;0.3932775195723217;0.93323975965161
834.12701;19.25;99.21496;1;0.6091200409680219;0.39087995903197814;0.9393547762824284
841.487;19.5;99.21193;1;0.6114710469347738;0.38852895306522617;0.945387586686887
848.85303;19.75;99.20896;1;0.6137754983279122;0.38622450167208777;0.9513364680377195
856.24298;20.0;99.2062;1;0.6159170087134688;0.38408299128653123;0.9568966266036436
863.66803;20.25;99.20323;1;0.6182214601066072;0.38177853989339283;0.9629145769878747
871.10101;20.5;99.2007;1;0.6201845112933664;0.3798154887066336;0.9680697002173848
878.534;20.75;99.19836;1;0.6220001396637265;0.37799986033627353;0.9728614528433754
885.98798;21.0;99.19569;1;0.6240718181888736;0.3759281818111264;0.9783571596576499
893.46198;21.25;99.19296;1;0.6261900512876234;0.3738099487123766;0.984007769246961
900.93701;21.5;99.1904;1;0.6281763797611785;0.37182362023882154;0.9893356762914495
908.41302;21.75;99.18727;1;0.6306049766839202;0.36939502331607976;0.9958886836518765
915.90503;22.0;99.18407;1;0.6330878872758559;0.36691211272414415;1.0026329344723435
