##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
192.946,1.5,99.96651,1.0,0.03,1.973843751502345,0.0130781242488274
236.08299,2.25,99.95093,1.0,0.04,1.9615566450058977,0.0192216774970511
265.806,2.75,99.9386,1.0,0.05,1.9517778080684487,0.0241110959657756
295.526,3.25,99.9248,1.0,0.06,1.9407746918067337,0.0296126540966331
324.71701,3.75,99.91129,1.0,0.07,1.9299420332580144,0.0350289833709928
366.133,4.5,99.89501,1.0,0.08,1.9168069858987076,0.0415965070506463
379.08401,4.75,99.89017,1.0,0.09,1.9128845788778883,0.0435577105610557
414.897,5.5,99.87305,1.0,0.1,1.8989452665733464,0.0505273667133268
436.20999,6.0,99.85895,1.0,0.11,1.887387566521065,0.0563062167394673
446.10101,6.25,99.85038,1.0,0.12,1.8803280688598365,0.0598359655700817
464.54901,6.75,99.82889,1.0,0.13,1.8625081102551304,0.0687459448724349
473.14999,7.0,99.81493,1.0,0.14,1.850840260783401,0.0745798696082995
481.38901,7.25,99.79883,1.0,0.16,1.8372917828352464,0.0813541085823766
489.30801,7.5,99.7802,1.0,0.17,1.8214884888091052,0.0892557555954473
496.95099,7.75,99.7587,1.0,0.19,1.8030785043102495,0.0984607478448751
504.354,8.0,99.72951,1.0,0.21,1.7777786398993058,0.111110680050347
511.552,8.25,99.70556,1.0,0.23,1.7567483475546468,0.1216258262226765
518.60303,8.5,99.67761,1.0,0.25,1.7318828100740582,0.1340585949629709
525.52899,8.75,99.64744,1.0,0.27,1.704635240199918,0.147682379900041
532.41498,9.0,99.61624,1.0,0.3,1.675991583823058,0.162004208088471
539.242,9.25,99.58359,1.0,0.32,1.6454829079975584,0.1772585460012208
546.04999,9.5,99.55066,1.0,0.35,1.6141286173261689,0.1929356913369155
552.91699,9.75,99.51796,1.0,0.37,1.582378659747948,0.208810670126026
559.81097,10.0,99.48571,1.0,0.4,1.5504289372906,0.2247855313547
566.76001,10.25,99.45584,1.0,0.42,1.5202382100715135,0.2398808949642432
573.81702,10.5,99.43035,1.0,0.44,1.4939921273640415,0.2530039363179791
580.95203,10.75,99.40402,1.0,0.46,1.4663879710937548,0.2668060144531226
588.20599,11.0,99.38426,1.0,0.48,1.4453254962628626,0.2773372518685687
595.56201,11.25,99.36657,1.0,0.49,1.4262056056835497,0.2868971971582252
602.99298,11.5,99.35179,1.0,0.5,1.41003214732752,0.29498392633624
610.53101,11.75,99.3396,1.0,0.51,1.3965519347136297,0.3017240326431851
618.13702,12.0,99.32953,1.0,0.52,1.3853171728078455,0.3073414135960771
625.77301,12.25,99.32101,1.0,0.53,1.3757400450201822,0.3121299774899089
641.17999,12.75,99.30743,1.0,0.54,1.3603357174513626,0.3198321412743187
656.60797,13.25,99.29736,1.0,0.55,1.3487993279572223,0.3256003360213888
695.34998,14.5,99.27775,1.0,0.56,1.3260457311921376,0.3369771344039312
710.60199,15.0,99.27054,1.0,0.57,1.3175811358330145,0.3412094320834927
747.57898,16.25,99.2535,1.0,0.58,1.2973565639001032,0.3513217180499484
776.36798,17.25,99.24019,1.0,0.59,1.281337047353757,0.3593314763231214
805.047,18.25,99.22751,1.0,0.6,1.2658872366996057,0.3670563816501972
834.12701,19.25,99.21496,1.0,0.61,1.2504078679086728,0.3747960660456636
856.24298,20.0,99.2062,1.0,0.62,1.2394885901637518,0.3802557049181241
908.41302,21.75,99.18727,1.0,0.63,1.2155575236344511,0.3922212381827744
923.39099,22.25,99.18075,1.0,0.64,1.2072051904875214,0.3963974047562393
953.396,23.25,99.16453,1.0,0.65,1.1861717243672554,0.4069141378163723
968.32599,23.75,99.15476,1.0,0.66,1.1733204225974652,0.4133397887012674
997.83099,24.75,99.13462,1.0,0.67,1.1463740837668024,0.4268129581165988
1005.203,25.0,99.12968,1.0,0.68,1.139667305412822,0.4301663472935889
1027.448,25.75,99.11696,1.0,0.69,1.1222135664012858,0.4388932167993571
1177.59399,30.75,99.09735,1.0,0.7,1.0947606782900678,0.4526196608549661
1229.98706,32.5,99.0854,1.0,0.71,1.077688482708713,0.4611557586456435
1260.11206,33.5,99.07224,1.0,0.72,1.0585691222237357,0.4707154388881321
1275.16101,34.0,99.06153,1.0,0.73,1.04275050754049,0.478624746229755
1290.13599,34.5,99.0409,1.0,0.74,1.011583196818841,0.4942084015905796
1297.59998,34.75,99.02363,1.0,0.76,0.9847338379900944,0.5076330810049527
1305.01599,35.0,98.99319,1.0,0.78,0.935535132242149,0.5322324338789255
1312.41394,35.25,98.95841,1.0,0.81,0.8759460289736402,0.5620269855131799
1319.77405,35.5,98.91372,1.0,0.84,0.79283027990381,0.603584860048095
1327.12305,35.75,98.8579,1.0,0.89,0.6747849777370943,0.6626075111314529
1333.45179,36.0,98.79554,2.0,0.93,0.5116560226732644,0.7441719886633678
1336.65409,36.25,98.71119,2.0,1.0,0.0,1.0
