##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
219.492,6.0,99.92868,1.0,0.02,1.0,0.0247742975347281
251.942,8.5,99.91261,1.0,0.03,1.0,0.0303565039478389
303.55099,13.5,99.8845,1.0,0.04,1.0,0.0401210230687189
369.46301,20.5,99.85521,1.0,0.05,1.0,0.0502954366244153
408.90601,24.5,99.82544,1.0,0.06,1.0,0.0606365868993569
434.12701,27.0,99.79559,1.0,0.07,1.0,0.0710055266275053
449.07001,28.5,99.76903,1.0,0.08,1.0,0.0802316250924866
458.953,29.5,99.74522,1.0,0.09,1.0,0.0885024611034487
468.759,30.5,99.71507,1.0,0.1,1.0,0.0989756112811296
473.66299,31.0,99.69711,1.0,0.11,1.0,0.1052143435262751
483.439,32.0,99.65583,1.0,0.12,1.0,0.1195537013814852
488.332,32.5,99.63239,1.0,0.13,1.0,0.1276960111713601
493.237,33.0,99.60673,1.0,0.14,1.0,0.1366094782877534
498.13901,33.5,99.579,1.0,0.15,1.0,0.146241997505899
503.06,34.0,99.54994,1.0,0.16,1.0,0.1563365163836175
508.008,34.5,99.51893,1.0,0.17,1.0,0.167108403183283
512.95801,35.0,99.48671,1.0,0.18,1.0,0.1783006054627113
517.92798,35.5,99.45353,1.0,0.19,1.0,0.189826281180635
522.91699,36.0,99.41984,1.0,0.2,1.0,0.2015291146627602
527.93201,36.5,99.38693,1.0,0.21,1.0,0.2129610009761026
532.96002,37.0,99.3546,1.0,0.22,1.0,0.2241914137536938
538.013,37.5,99.32347,1.0,0.24,1.0,0.2350049847331694
543.05701,38.0,99.29445,1.0,0.25,1.0,0.2450856088842894
553.20398,39.0,99.2423,1.0,0.26,1.0,0.2632008586941045
558.28497,39.5,99.21947,1.0,0.27,1.0,0.2711312739032719
563.35303,40.0,99.198,1.0,0.28,1.0,0.2785892684079103
568.422,40.5,99.17831,1.0,0.29,1.0,0.285428947578672
578.49799,41.5,99.14344,1.0,0.3,1.0,0.2975416754956086
588.49402,42.5,99.11228,1.0,0.31,1.0,0.3083656675200355
598.46997,43.5,99.0831,1.0,0.32,1.0,0.318501870577569
608.396,44.5,99.05507,1.0,0.33,1.0,0.3282386002452422
618.31403,45.5,99.0276,1.0,0.34,1.0,0.3377808037404586
633.18201,47.0,98.9859,1.0,0.35,1.0,0.3522660562250115
638.15302,47.5,98.97191,1.0,0.36,1.0,0.3571257368547229
648.08899,48.5,98.94311,1.0,0.37,1.0,0.367129940009517
658.01703,49.5,98.91403,1.0,0.38,1.0,0.3772314062505445
668.06598,50.5,98.88429,1.0,0.39,1.0,0.3875621354805348
678.16101,51.5,98.85323,1.0,0.4,1.0,0.3983513906884509
688.19299,52.5,98.82138,1.0,0.41,1.0,0.4094150667467919
698.18103,53.5,98.78908,1.0,0.42,1.0,0.4206350584794318
703.15802,54.0,98.7727,1.0,0.43,1.0,0.4263249490237223
713.08197,55.0,98.73943,1.0,0.44,1.0,0.4378818878765049
723.00299,56.0,98.70584,1.0,0.45,1.0,0.4495499845421192
727.96802,56.5,98.68879,1.0,0.46,1.0,0.4554726117570246
737.91199,57.5,98.65525,1.0,0.47,1.0,0.4671233400143835
747.84601,58.5,98.62211,1.0,0.48,1.0,0.4786351210056989
757.79498,59.5,98.58933,1.0,0.49,1.0,0.4900218494575841
762.76703,60.0,98.57336,1.0,0.5,1.0,0.4955693190541889
772.71899,61.0,98.54152,1.0,0.51,1.0,0.5066295214308779
782.68597,62.0,98.51076,1.0,0.52,1.0,0.5173145661892663
792.651,63.0,98.48035,1.0,0.53,1.0,0.5278780320898715
802.66199,64.0,98.45114,1.0,0.54,1.0,0.5380246561923612
812.65997,65.0,98.42288,1.0,0.55,1.0,0.5478412805380025
822.664,66.0,98.39574,1.0,0.56,1.0,0.5572688525387399
832.71198,67.0,98.36952,1.0,0.57,1.0,0.5663768458275902
842.76599,68.0,98.34375,1.0,0.58,1.0,0.5753285234421416
857.84198,69.5,98.30541,1.0,0.59,1.0,0.5886466188919678
872.81097,71.0,98.2673,1.0,0.6,1.0,0.6018848196638161
877.79102,71.5,98.25473,1.0,0.61,1.0,0.6062512374990909
