##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
268.065,2.75,99.89922,1.0,0.03,1.0,0.0253574142381957
379.53,4.75,99.84401,1.0,0.04,1.0,0.0392488891349098
435.65601,6.0,99.8018,1.0,0.05,1.0,0.04986941359407
454.75601,6.5,99.77643,1.0,0.06,1.0,0.0562527991787386
480.431,7.25,99.7208,1.0,0.07,1.0,0.0702499509357442
488.327,7.5,99.69069,1.0,0.08,1.0,0.0778259753722585
503.41199,8.0,99.6325,1.0,0.09,1.0,0.0924672527538904
510.66299,8.25,99.59914,1.0,0.1,1.0,0.1008610147997913
517.78998,8.5,99.56469,1.0,0.11,1.0,0.1095290334593072
524.80499,8.75,99.52826,1.0,0.12,1.0,0.1186952430316168
531.763,9.0,99.49064,1.0,0.13,1.0,0.1281608703747506
538.69202,9.25,99.45259,1.0,0.14,1.0,0.1377346906938943
545.61401,9.5,99.41455,1.0,0.15,1.0,0.147305994897316
552.57501,9.75,99.37704,1.0,0.16,1.0,0.1567439449675186
559.60498,10.0,99.34179,1.0,0.17,1.0,0.165613252884726
573.87402,10.5,99.27893,1.0,0.18,1.0,0.1814295563081532
581.15802,10.75,99.25193,1.0,0.19,1.0,0.1882230687553779
595.96899,11.25,99.20822,1.0,0.2,1.0,0.1992210105727191
611.10199,11.75,99.17154,1.0,0.21,1.0,0.2084501230380606
626.42499,12.25,99.13723,1.0,0.22,1.0,0.2170829160774758
641.78601,12.75,99.10547,1.0,0.23,1.0,0.2250740996079901
664.92798,13.5,99.05846,1.0,0.24,1.0,0.2369023596133244
680.388,14.0,99.02462,1.0,0.25,1.0,0.2454168952138452
703.28601,14.75,98.97008,1.0,0.26,1.0,0.2591397903572394
718.22601,15.25,98.93192,1.0,0.27,1.0,0.2687412879493143
732.91602,15.75,98.89274,1.0,0.28,1.0,0.2785994293449538
747.422,16.25,98.85224,1.0,0.29,1.0,0.2887896980157927
761.76001,16.75,98.81204,1.0,0.3,1.0,0.2989044832149932
776.04199,17.25,98.77188,1.0,0.31,1.0,0.3090092039513094
790.35901,17.75,98.7318,1.0,0.32,1.0,0.3190937957618532
804.72101,18.25,98.69198,1.0,0.33,1.0,0.3291129685636502
819.24103,18.75,98.65272,1.0,0.34,1.0,0.3389912388850585
833.85498,19.25,98.61388,1.0,0.35,1.0,0.3487638323461789
848.63202,19.75,98.57603,1.0,0.36,1.0,0.3582873303508971
863.46997,20.25,98.53806,1.0,0.37,1.0,0.367841021744272
878.349,20.75,98.50035,1.0,0.38,1.0,0.3773292941288965
893.203,21.25,98.46182,1.0,0.39,1.0,0.3870238880026566
908.039,21.75,98.42132,1.0,0.4,1.0,0.3972141566734955
922.92401,22.25,98.37752,1.0,0.41,1.0,0.4082347435323238
937.80402,22.75,98.32881,1.0,0.42,1.0,0.420490743210261
945.25299,23.0,98.30208,1.0,0.43,1.0,0.4272163205330134
960.09802,23.5,98.24535,1.0,0.44,1.0,0.4414902450193488
967.51703,23.75,98.21551,1.0,0.45,1.0,0.4489983343313943
974.93402,24.0,98.18367,1.0,0.46,1.0,0.4570096467876738
982.34302,24.25,98.15066,1.0,0.47,1.0,0.4653153447833372
997.21503,24.75,98.07903,1.0,0.48,1.0,0.4833382816942513
1004.66101,25.0,98.04057,1.0,0.49,1.0,0.4930152627579646
1012.12903,25.25,97.9998,1.0,0.5,1.0,0.5032734665532759
1019.59399,25.5,97.9562,1.0,0.51,1.0,0.5142437310976823
1027.09204,25.75,97.9107,1.0,0.53,1.0,0.5256920576291135
1034.59204,26.0,97.86222,1.0,0.54,1.0,0.5378901866454663
1042.10999,26.25,97.81166,1.0,0.55,1.0,0.5506116677318219
1049.62,26.5,97.75861,1.0,0.56,1.0,0.5639596616327572
1057.14197,26.75,97.70506,1.0,0.58,1.0,0.5774334613197527
1064.672,27.0,97.65113,1.0,0.59,1.0,0.5910028734041555
1072.20703,27.25,97.5961,1.0,0.6,1.0,0.6048490582178844
1079.73596,27.5,97.53605,1.0,0.62,1.0,0.6199583331236568
1087.29004,27.75,97.48193,1.0,0.63,1.0,0.6335755514067595
1094.828,28.0,97.42615,1.0,0.65,1.0,0.6476104448995806
1102.35901,28.25,97.36953,1.0,0.66,1.0,0.6618566921129849
1109.91101,28.5,97.31104,1.0,0.68,1.0,0.676573452966248
1117.43506,28.75,97.24874,1.0,0.69,1.0,0.6922488539092901
1124.96301,29.0,97.18397,1.0,0.71,1.0,0.7085457354354642
1132.47595,29.25,97.11571,1.0,0.73,1.0,0.725720741348335
1139.99194,29.5,97.04268,1.0,0.74,1.0,0.7440959344602173
1147.49194,29.75,96.96739,1.0,0.76,1.0,0.7630397697250912
1155.00696,30.0,96.88974,1.0,0.78,1.0,0.7825774083001624
1162.51904,30.25,96.81022,1.0,0.8,1.0,0.8025855605150997
1170.03796,30.5,96.73356,1.0,0.82,1.0,0.8218741036337758
1177.55298,30.75,96.66217,1.0,0.84,1.0,0.83983665376738
1185.10498,31.0,96.59893,1.0,0.86,1.0,0.8557485695882143
1192.68298,31.25,96.54656,1.0,0.87,1.0,0.8689254676201077
1200.28601,31.5,96.50723,1.0,0.88,1.0,0.8788213507515628
1207.85205,31.75,96.47939,1.0,0.89,1.0,0.8858262169193706
1230.43298,32.5,96.43752,1.0,0.9,1.0,0.8963611934440081
1282.56604,34.25,96.38474,1.0,0.91,1.0,0.9096412522204744
1297.48401,34.75,96.35808,1.0,0.92,1.0,0.9163492167331764
1312.31799,35.25,96.2951,1.0,0.93,1.0,0.932195713545257
1319.70105,35.5,96.24798,1.0,0.94,1.0,0.944051650823526
1327.07495,35.75,96.18166,2.0,0.96,1.0,0.9607385302864874
1333.44933,36.0,96.12221,2.0,0.98,1.0,0.9756968382489868
1336.43815,36.25,96.02562,2.0,1.0,1.0,1.0
