##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
212.127,5.5,99.93771,1.0,0.03,38.73769468528503,0.0003275189269911
262.58899,9.5,99.91381,1.0,0.04,27.855866810461208,0.0006291560444456
307.715,14.0,99.88888,1.0,0.05,21.49261311952537,0.001049413405495
364.65302,20.0,99.86434,1.0,0.06,17.51271195628318,0.0015695316824135
414.02499,25.0,99.82933,1.0,0.07,13.81546626650084,0.0024965794746482
434.13199,27.0,99.80519,1.0,0.08,12.039919887668688,0.0032640654865411
444.11401,28.0,99.789,1.0,0.09,11.07660087756009,0.0038381050240735
458.94299,29.5,99.75607,1.0,0.1,9.511533026956045,0.0051542214894244
463.86801,30.0,99.74212,1.0,0.11,8.968956312397442,0.0057723889057342
473.686,31.0,99.70931,1.0,0.12,7.897893464321769,0.0073702606026934
478.591,31.5,99.68985,1.0,0.13,7.36955979033149,0.0084143994645134
483.49899,32.0,99.66878,1.0,0.14,6.867405930144508,0.0096268017816822
493.328,33.0,99.62071,1.0,0.16,5.930231831649217,0.0127159726565465
498.246,33.5,99.59392,1.0,0.17,5.504001985546999,0.0146356077194257
503.186,34.0,99.56523,1.0,0.18,5.105626600244955,0.0168511954282954
508.138,34.5,99.53504,1.0,0.19,4.739333508614199,0.0193636277080736
513.10101,35.0,99.50361,1.0,0.2,4.405150631029258,0.0221794652490373
518.09198,35.5,99.47117,1.0,0.22,4.101699040865665,0.025303429567982
523.08301,36.0,99.43844,1.0,0.23,3.8308786273851534,0.0286831435001658
528.09198,36.5,99.40604,1.0,0.24,3.5920063568475906,0.0322580624196058
533.12201,37.0,99.37468,1.0,0.26,3.3842102954758126,0.0359392597547682
538.16498,37.5,99.34487,1.0,0.27,3.204979784286373,0.039643534750822
543.216,38.0,99.31684,1.0,0.28,3.050590456413813,0.0433119371715005
548.27802,38.5,99.29081,1.0,0.29,2.9180353136312958,0.0468819889063106
553.34399,39.0,99.26743,1.0,0.3,2.806915249681167,0.0502247221786379
558.40503,39.5,99.24565,1.0,0.31,2.709520648882481,0.0534562113230842
563.47998,40.0,99.22582,1.0,0.32,2.625548575752047,0.0564982251446299
573.55798,41.0,99.19009,1.0,0.33,2.484476529303981,0.0622233143418907
578.57898,41.5,99.17416,1.0,0.34,2.425452848049295,0.0648784037141472
588.56897,42.5,99.14459,1.0,0.35,2.3216177072735382,0.0699774464501857
593.56299,43.0,99.13067,1.0,0.36,2.275137625572696,0.0724554971269996
603.51703,44.0,99.10345,1.0,0.37,2.1883352696078897,0.0774470919815172
613.42902,45.0,99.07681,1.0,0.38,2.1082330272125085,0.082521956092128
623.35901,46.0,99.05002,1.0,0.39,2.0321050895996406,0.0878179134154704
633.271,47.0,99.02361,1.0,0.4,1.9610428268252105,0.0932310871659412
638.23602,47.5,99.01006,1.0,0.41,1.9260149623589884,0.096083628124547
648.13501,48.5,98.98316,1.0,0.42,1.8591620974334044,0.1019001327546836
658.07501,49.5,98.95611,1.0,0.43,1.795303189257517,0.1079582298838769
668.13501,50.5,98.92846,1.0,0.44,1.733248124511526,0.1143716844997234
678.21301,51.5,98.90048,1.0,0.45,1.6735139102037748,0.1210936717874699
683.23999,52.0,98.88645,1.0,0.46,1.6446470145255254,0.124553630083881
693.23199,53.0,98.85801,1.0,0.47,1.5882164232227245,0.1317536160887463
703.16803,54.0,98.82973,1.0,0.48,1.5347015928374848,0.1391650716535608
713.10797,55.0,98.80174,1.0,0.49,1.484102444319107,0.1467534228779294
718.05798,55.5,98.78779,1.0,0.5,1.459711249964973,0.1506310971163831
727.98297,56.5,98.76006,1.0,0.51,1.4127655317721708,0.1585318194860476
737.89697,57.5,98.73245,1.0,0.52,1.3679433639424463,0.1666578985844592
747.81201,58.5,98.70515,1.0,0.53,1.3253841030545213,0.1749533393054007
752.77502,59.0,98.69164,1.0,0.54,1.3049347469642305,0.1791562573409973
762.70001,60.0,98.66511,1.0,0.55,1.2658948047059877,0.187601702056489
772.64801,61.0,98.63892,1.0,0.56,1.228733087223021,0.1961935131664307
782.60498,62.0,98.61337,1.0,0.57,1.1937202293289402,0.20482500017191
792.604,63.0,98.58835,1.0,0.58,1.160552674482808,0.2135221442623764
802.61798,64.0,98.56485,1.0,0.59,1.13035287842857,0.2219167162893193
812.63202,65.0,98.54218,1.0,0.6,1.102048304989178,0.2302269381088688
822.69702,66.0,98.52096,1.0,0.61,1.0762549072463183,0.2381986882364187
842.71997,68.0,98.48161,1.0,0.62,1.0301095127894464,0.2534897653942348
847.72198,68.5,98.47195,1.0,0.63,1.019099011066975,0.2573470688253057
862.758,70.0,98.44501,1.0,0.64,0.9890179934646348,0.2683259491684658
882.73798,72.0,98.41008,1.0,0.65,0.951315415354825,0.2830597311225959
897.776,73.5,98.38269,1.0,0.66,0.9227122682804416,0.2950206786600528
902.79602,74.0,98.37348,1.0,0.67,0.9132742050766608,0.2991253825611649
917.90399,75.5,98.3455,1.0,0.68,0.8851302977893905,0.3118578224796334
932.98297,77.0,98.3162,1.0,0.69,0.8564699827079166,0.3256259886711269
943.02002,78.0,98.29626,1.0,0.7,0.8374126015342519,0.3352589443059377
953.021,79.0,98.27595,1.0,0.71,0.8183542754434645,0.3452965348658488
972.98297,81.0,98.23636,1.0,0.72,0.7821640616651845,0.3655425138351328
977.96399,81.5,98.22693,1.0,0.73,0.773720581049838,0.3705018777782816
993.01703,83.0,98.2009,1.0,0.74,0.7507446870287925,0.384475098357988
1018.216,85.5,98.16809,1.0,0.75,0.7224358628193505,0.402702401704524
1098.43604,93.5,98.14227,1.0,0.76,0.7006300157628068,0.4175504648108172
1293.78601,113.0,98.1153,1.0,0.77,0.6782600678294038,0.4335569032359719
1303.77795,114.0,98.09214,1.0,0.78,0.6593556877424507,0.44772576822233
1308.75098,114.5,98.07253,1.0,0.79,0.6435518483798737,0.4600420487247937
1313.72595,115.0,98.04556,1.0,0.8,0.6220932515603528,0.4774806824648338
1318.70996,115.5,98.00796,1.0,0.81,0.5926463495050832,0.5028147053590515
1323.68506,116.0,97.95745,1.0,0.84,0.5537748417827825,0.5388830660862278
1328.65796,116.5,97.89284,2.0,0.86,0.5047589559273762,0.5888662318636071
1329.97803,117.0,97.7784,2.0,0.91,0.4173809838529234,0.6906636057118881
1321.58704,117.5,97.67304,2.0,0.95,0.329289211149453,0.8062876362174837
1305.48096,118.0,97.61153,2.0,0.98,0.2645447899997408,0.8909142831767967
