##Temp./°C;Time/min;Mass/%;Segment;Alpha;F_alpha;G_alpha
121.517;0.0;100.0;1;0.0;2.0;0.0
129.97099;0.5;99.98739;1;0.005159046742352518;1.9948342820972849;0.0025828589513575695
138.567;1.0;99.97755;1;0.009184821519896217;1.9907939908288892;0.004603004585555404
147.231;1.5;99.96982;1;0.01234734581159925;1.9876143028147093;0.00619284859264535
155.86501;2.0;99.96405;1;0.014707988135419762;1.9852375292287623;0.007381235385618856
164.40601;2.5;99.95885;1;0.016835430091030727;1.9830931091695814;0.008453445415209315
172.826;3.0;99.95458;1;0.01858238723534539;1.9813304749734755;0.009334762513262262
181.08501;3.5;99.95061;1;0.020206607343767027;1.9796902713871511;0.010154864306424427
189.196;4.0;99.94699;1;0.02168763424363323;1.9781934847293041;0.01090325763534794
197.08;4.5;99.94373;1;0.02302137670041849;1.9768445799299261;0.011577710035036937
204.729;5.0;99.94055;1;0.024322389280964838;1.9755278896730717;0.012236055163464155
212.127;5.5;99.93771;1;0.025484299887492883;1.974351235330236;0.012824382334882034
219.261;6.0;99.93472;1;0.026707579011967443;1.9731116754892841;0.013444162255357939
226.12601;6.5;99.93187;1;0.027873580853020993;1.9719294299208368;0.014035285039581624
232.763;7.0;99.92888;1;0.029096859977495552;1.9706883467687166;0.014655826615641687
239.147;7.5;99.92607;1;0.03024649688043546;1.9695212647946347;0.01523936760268263
245.30299;8.0;99.92309;1;0.0314656847703787;1.9682828203585188;0.01585858982074062
251.263;8.5;99.92005;1;0.03270942006750404;1.9670186373621334;0.016490681318933276
257.00699;9.0;99.91702;1;0.033949064130103866;1.965757803870961;0.017121098064519447
262.58899;9.5;99.91381;1;0.03526235041423836;1.9644211865949335;0.01778940670253326
268.00699;10.0;99.91066;1;0.03655108929119656;1.9631086681167738;0.01844566594161312
273.27899;10.5;99.90774;1;0.03774572977395771;1.9618912000679776;0.019054399966011215
278.43301;11.0;99.90472;1;0.038981282602026227;1.9606312426338348;0.019684378683082593
283.47699;11.5;99.90187;1;0.04014728444307977;1.95944146690522;0.020279266547389985
288.43399;12.0;99.89917;1;0.04125191776618681;1.958313644168179;0.020843177915910505
293.32401;12.5;99.89645;1;0.042364733558350666;1.957176810042107;0.021411594978946513
298.14801;13.0;99.89382;1;0.04344072823974429;1.956076963475881;0.0219615182620595
302.93701;13.5;99.8914;1;0.0444308069960093;1.9550643907595378;0.022467804620231124
307.715;14.0;99.88888;1;0.04546179809757587;1.9540094185058823;0.02299529074705886
312.444;14.5;99.88698;1;0.04623913265828211;1.9532136261471431;0.023393186926428444
317.17401;15.0;99.88488;1;0.04709829190958564;1.9523336887841836;0.02383315560790822
321.871;15.5;99.88301;1;0.04786335276669793;1.9515497915588031;0.024225104220598426
326.59399;16.0;99.88107;1;0.04865705226552363;1.9507362176721652;0.024631891163917397
331.311;16.5;99.87912;1;0.049454842998874836;1.9499181080251808;0.02504094598740958
336.04501;17.0;99.87722;1;0.05023217755958108;1.9491206452556178;0.025439677372191105
340.77499;17.5;99.87534;1;0.05100132965122468;1.9483312555607943;0.02583437221960283
345.526;18.0;99.87332;1;0.05182775902628349;1.9474827249284823;0.026258637535758855
350.28201;18.5;99.87111;1;0.05273192185741989;1.9465539582992095;0.02672302085039524
355.048;19.0;99.86917;1;0.05352562135624559;1.9457382954999414;0.027130852250029314
359.836;19.5;99.86697;1;0.05442569295285068;1.944812903131969;0.027593548434015513
364.65302;20.0;99.86434;1;0.0555016876342443;1.9437060604584795;0.028146969770760255
369.46799;20.5;99.86161;1;0.05661859466093947;1.9425564654228824;0.028721767288558797
374.32101;21.0;99.85892;1;0.05771913674951519;1.9414230484368777;0.02928847578156113
379.18399;21.5;99.85592;1;0.05894650710852107;1.9401582336412448;0.029920883179377578
384.06699;22.0;99.85271;1;0.06025979339265555;1.9388039680249722;0.030598015987513882
389.01001;22.5;99.84938;1;0.06162217449115423;1.9373980752636726;0.03130096236816371
393.94601;23.0;99.84594;1;0.06302955916947997;1.9359446694887952;0.03202766525560241
398.952;23.5;99.84208;1;0.06460877569806873;1.9343125128085494;0.03284374359572528
403.95599;24.0;99.83811;1;0.06623299580648455;1.9326324060136375;0.03368379699318125
408.98499;24.5;99.83393;1;0.0679431318400348;1.9308618471138377;0.03456907644308116
414.02499;25.0;99.82933;1;0.06982509972384225;1.9289115068101572;0.03554424659492139
419.06699;25.5;99.82386;1;0.07206300501176392;1.9265897279786748;0.03670513601066261
424.09299;26.0;99.81803;1;0.07444819474276654;1.9241120604135649;0.03794396979321757
429.12799;26.5;99.81208;1;0.07688247928812751;1.9215801005546165;0.03920994972269176
434.13199;27.0;99.80519;1;0.0797013398793103;1.9186439587590916;0.040678020620454225
439.12701;27.5;99.79753;1;0.08283522552930574;1.915374401489896;0.04231279925505205
444.11401;28.0;99.789;1;0.08632504858340956;1.911726917126597;0.04413654143670154
449.06699;28.5;99.77938;1;0.09026081620128751;1.9076049735715332;0.04619751321423338
454.01099;29.0;99.76842;1;0.09474480924618767;1.9028979907013537;0.04855100464932316
458.94299;29.5;99.75607;1;0.09979748389076662;1.8975800548163795;0.05120997259181026
463.86801;30.0;99.74212;1;0.10550475606014134;1.8915551738607665;0.054222413069616726
468.78;30.5;99.72671;1;0.11180934847090244;1.8848773451119811;0.057561327444009436
473.686;31.0;99.70931;1;0.1189280965531342;1.8773086090964008;0.061345695451799576
478.591;31.5;99.68985;1;0.12688963894855004;1.8688074925486038;0.0655962537256981
483.49899;32.0;99.66878;1;0.13550987010330462;1.8595592272328358;0.07022038638358208
488.40701;32.5;99.6457;1;0.14495243939858665;1.8493756358310913;0.07531218208445434
493.328;33.0;99.62071;1;0.15517643448910626;1.8382856856439846;0.08085715717800768
498.246;33.5;99.59392;1;0.16613685179503054;1.8263221492441792;0.08683892537791038
503.186;34.0;99.56523;1;0.17787460366165528;1.813422616312419;0.09328869184379052
508.138;34.5;99.53504;1;0.19022604070778584;1.7997488261334849;0.10012558693325757
513.10101;35.0;99.50361;1;0.20308479083563705;1.7854021498411645;0.10729892507941774
518.09198;35.5;99.47117;1;0.21635675565101767;1.7704725294101373;0.11476373529493133
523.08301;36.0;99.43844;1;0.22974736626777165;1.7552807567249502;0.1223596216375249
528.09198;36.5;99.40604;1;0.2430029661450328;1.7401115295922467;0.12994423520387666
533.12201;37.0;99.37468;1;0.2558330776311764;1.7253022023620368;0.1373488988189816
538.16498;37.5;99.34487;1;0.2680290477651634;1.711106019199087;0.1444469904004565
543.216;38.0;99.31684;1;0.2794967781528083;1.697649223894255;0.15117538805287245
548.27802;38.5;99.29081;1;0.2901462616344513;1.6850563650697845;0.15747181746510774
553.34399;39.0;99.26743;1;0.2997115679656322;1.673664759782398;0.16316762010880104
558.40503;39.5;99.24565;1;0.3086222767720173;1.6629825293465745;0.16850873532671273
563.47998;40.0;99.22582;1;0.3167351948450454;1.653196667254026;0.17340166637298704
568.52197;40.5;99.20719;1;0.3243571647744723;1.6439499204361765;0.17802503978191175
573.55798;41.0;99.19009;1;0.33135317582080526;1.6354165514378223;0.18229172428108886
578.57898;41.5;99.17416;1;0.3378705124271251;1.6274267879973894;0.1862866060013053
583.59198;42.0;99.15903;1;0.3440605502710442;1.6198017776616445;0.19009911116917777
588.56897;42.5;99.14459;1;0.34996829293239534;1.612490876957268;0.19375456152136605
593.56299;43.0;99.13067;1;0.3556632913981819;1.6054117336083202;0.19729413319583988
598.54199;43.5;99.11698;1;0.3612641914697773;1.5984189795297385;0.20079051023513073
603.51703;44.0;99.10345;1;0.3667996317888948;1.5914777638548459;0.20426111807257707
608.47498;44.5;99.09013;1;0.37224915618287785;1.5846145825621096;0.20769270871894518
613.42902;45.0;99.07681;1;0.37769868057686673;1.5777215463105436;0.2111392268447282
618.39099;45.5;99.06345;1;0.3831645699089693;1.5707774254693512;0.2146112872653244
623.35901;46.0;99.05002;1;0.38865909788278524;1.5637658419561602;0.2181170790219199
628.31598;46.5;99.03677;1;0.3940799836350607;1.5568172871148873;0.22159135644255634
633.271;47.0;99.02361;1;0.39946404827656595;1.5498850947388765;0.22505745263056176
638.23602;47.5;99.01006;1;0.40500767106474606;1.5427149171966335;0.22864254140168327
643.16998;48.0;98.99674;1;0.41045719545872916;1.535633816430559;0.23218309178472052
648.13501;48.5;98.98316;1;0.4160130919504974;1.5283807222672008;0.2358096388663996
653.099;49.0;98.96973;1;0.42150761992431335;1.521173731137488;0.239413134431256
658.07501;49.5;98.95611;1;0.4270798813542011;1.5138297376466072;0.2430851311766964
663.09003;50.0;98.94242;1;0.4326807814257964;1.5064119205240027;0.24679403973799863
668.13501;50.5;98.92846;1;0.43839214482970246;1.498810001528276;0.25059499923586204
673.177;51.0;98.91451;1;0.4440994169990772;1.4911748160439444;0.2544125919780278
678.21301;51.5;98.90048;1;0.44983941904469665;1.4834562089327792;0.2582718955336104
683.23999;52.0;98.88645;1;0.4555794210903161;1.4756972303418936;0.2621513848290532
688.26001;52.5;98.8723;1;0.46136851795029393;1.4678303472127916;0.2660848263936042
693.23199;53.0;98.85801;1;0.46721489209369277;1.4598426050863254;0.2700786974568373
698.211;53.5;98.84391;1;0.4729835327810198;1.4519179966085967;0.27404100169570167
703.16803;54.0;98.82973;1;0.47878490334458573;1.443904562850903;0.27804771857454846
708.15698;54.5;98.8157;1;0.4845249053901994;1.4359318850276994;0.2820340574861503
713.10797;55.0;98.80174;1;0.49023626879411125;1.4279548048952933;0.2860225975523534
718.05798;55.5;98.78779;1;0.495943540963486;1.4199386733750357;0.2900306633124822
723.03003;56.0;98.77391;1;0.5016221744911531;1.4119175974664342;0.2940412012667829
727.98297;56.5;98.76006;1;0.507288534315232;1.4038681785477838;0.2980659107261081
732.93903;57.0;98.74618;1;0.5129671678428992;1.3957547523216258;0.3021226238391871
737.89697;57.5;98.73245;1;0.5185844328526139;1.3876823370604472;0.3061588314697764
742.85303;58.0;98.71887;1;0.5241403293443823;1.379651652636444;0.310174173681778
747.81201;58.5;98.70515;1;0.5297535031195657;1.3714904256033789;0.31425478719831057
752.77502;59.0;98.69164;1;0.5352807609696205;1.3634063796687759;0.31829681016561207
757.72998;59.5;98.67825;1;0.5407589240053171;1.3553465623148684;0.3223267188425658
762.70001;60.0;98.66511;1;0.5461348061777654;1.3473903574276231;0.32630482128618843
767.66998;60.5;98.65205;1;0.5514779584739692;1.3394357640828183;0.33028211795859086
772.64801;61.0;98.63892;1;0.5568497494118863;1.3313906272587528;0.3343046863706236
777.617;61.5;98.62617;1;0.5620660734376598;1.3235315282415303;0.33823423587923485
782.60498;62.0;98.61337;1;0.5673028536360841;1.3155943848525895;0.34220280757370525
787.59399;62.5;98.60102;1;0.5723555282806573;1.3078906249673061;0.34605468751634694
792.604;63.0;98.58835;1;0.5775391224301919;1.2999398102524717;0.35003009487376413
797.59399;63.5;98.57663;1;0.5823340492993792;1.2925416058303436;0.3537291970848282
802.61798;64.0;98.56485;1;0.5871535235757369;1.2850626076954588;0.3574686961522706
807.61603;64.5;98.55343;1;0.5918257134090196;1.2777703809229268;0.3611148095385366
812.63202;65.0;98.54218;1;0.5964283522552931;1.270545784684215;0.3647271076578925
817.651;65.5;98.53143;1;0.6008264293750646;1.2636036888596605;0.36819815557016977
822.69702;66.0;98.52096;1;0.6051099519279941;1.256805550707039;0.3715972246464805
827.69202;66.5;98.51079;1;0.6092707374450248;1.250166808957869;0.3749165955210655
832.69897;67.0;98.50069;1;0.6134028843203421;1.2435386856542228;0.3782306571728886
837.71399;67.5;98.49096;1;0.617383655518053;1.2371197912602434;0.3814401043698783
