##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
192.946,1.5,99.96651,1.0,0.03,0.3160901860858047,0.1622614921809762
236.08299,2.25,99.95093,1.0,0.04,0.3790410360664402,0.1970219068888593
265.806,2.75,99.9386,1.0,0.05,0.4208222991970822,0.2209367641734197
295.526,3.25,99.9248,1.0,0.06,0.4617739748331202,0.245193643964977
324.71701,3.75,99.91129,1.0,0.07,0.4973329432387993,0.2670476087724357
366.133,4.5,99.89501,1.0,0.08,0.5355089974455934,0.2915009676293084
379.08401,4.75,99.89017,1.0,0.09,0.5460248639324237,0.2984453955473156
414.897,5.5,99.87305,1.0,0.1,0.5806016876143106,0.3220204073701632
436.20999,6.0,99.85895,1.0,0.11,0.6063832477638339,0.3404513110539275
446.10101,6.25,99.85038,1.0,0.12,0.6210092368268827,0.3512859639370315
464.54901,6.75,99.82889,1.0,0.13,0.6546240408643111,0.3774206003875512
473.14999,7.0,99.81493,1.0,0.14,0.6743643468318885,0.393719315164986
481.38901,7.25,99.79883,1.0,0.16,0.6953105767687083,0.4119576442781081
489.30801,7.5,99.7802,1.0,0.17,0.7173445282278238,0.4324191548373295
496.95099,7.75,99.7587,1.0,0.19,0.7401205808886666,0.4553058232642736
504.354,8.0,99.72951,1.0,0.21,0.7669743630494783,0.4853504933821362
511.552,8.25,99.70556,1.0,0.23,0.7858596328769958,0.5092791181593349
518.60303,8.5,99.67761,1.0,0.25,0.8046551387607437,0.536540835964815
525.52899,8.75,99.64744,1.0,0.27,0.8213550224958693,0.5653247351363944
532.41498,9.0,99.61624,1.0,0.3,0.8350236912893697,0.5945455408931261
539.242,9.25,99.58359,1.0,0.32,0.8456977327562795,0.6246811640036797
546.04999,9.5,99.55066,1.0,0.35,0.8529527449140869,0.6547548019421384
552.91699,9.75,99.51796,1.0,0.37,0.8568720101629095,0.6844238230338618
559.81097,10.0,99.48571,1.0,0.4,0.8576916824184859,0.7136043079699514
566.76001,10.25,99.45584,1.0,0.42,0.8558654049801897,0.7406485547522507
573.81702,10.5,99.43035,1.0,0.44,0.852405774297602,0.7638001876998771
580.95203,10.75,99.40402,1.0,0.46,0.8470423678455519,0.7878387729334922
588.20599,11.0,99.38426,1.0,0.48,0.8418462511741248,0.8059933342562654
595.56201,11.25,99.36657,1.0,0.49,0.8363555257833335,0.8223499078281504
602.99298,11.5,99.35179,1.0,0.5,0.8311667563363466,0.8361036740820001
610.53101,11.75,99.3396,1.0,0.51,0.8264785915216861,0.8475150566819899
618.13702,12.0,99.32953,1.0,0.52,0.8223287132993621,0.8569924871327614
625.77301,12.25,99.32101,1.0,0.53,0.818622650431109,0.8650495704487534
641.17999,12.75,99.30743,1.0,0.54,0.8123475650178434,0.877969999723815
656.60797,13.25,99.29736,1.0,0.55,0.8074032973650065,0.8876174519994201
695.34998,14.5,99.27775,1.0,0.56,0.797065991680422,0.9065823749802768
710.60199,15.0,99.27054,1.0,0.57,0.7930302220883544,0.9136187365063912
747.57898,16.25,99.2535,1.0,0.58,0.7829906320188099,0.9303960432706015
776.36798,17.25,99.24019,1.0,0.59,0.7746586190977475,0.9436557418519596
805.047,18.25,99.22751,1.0,0.6,0.7663210375894467,0.9564245201189828
834.12701,19.25,99.21496,1.0,0.61,0.7576841873563722,0.9692031656378494
856.24298,20.0,99.2062,1.0,0.62,0.7514283613977085,0.9782109315498594
908.41302,21.75,99.18727,1.0,0.63,0.7372697826529805,0.9979422246061526
923.39099,22.25,99.18075,1.0,0.64,0.7321899235453696,1.0048275996299767
953.396,23.25,99.16453,1.0,0.65,0.7190985482405698,1.0221703356839604
968.32599,23.75,99.15476,1.0,0.66,0.7108990195502464,1.032772465886516
997.83099,24.75,99.13462,1.0,0.67,0.693245656678164,1.055029089558358
1005.203,25.0,99.12968,1.0,0.68,0.6887601411151858,1.0605760680908498
1027.448,25.75,99.11696,1.0,0.69,0.6769262461544369,1.0750293458194171
1177.59399,30.75,99.09735,1.0,0.7,0.6578729863394724,1.0978263977679792
1229.98706,32.5,99.0854,1.0,0.71,0.6457749540910885,1.1120510122419542
1260.11206,33.5,99.07224,1.0,0.72,0.6320190949471295,1.1280328621504327
1275.16101,34.0,99.06153,1.0,0.73,0.6204852183023986,1.1413020982478548
1290.13599,34.5,99.0409,1.0,0.74,0.5973965921359693,1.1675877315076542
1297.59998,34.75,99.02363,1.0,0.76,0.5771679079730103,1.1904041919643864
1305.01599,35.0,98.99319,1.0,0.78,0.5394487708858798,1.2327073943358835
1312.41394,35.25,98.95841,1.0,0.81,0.4929739942135291,1.284988701323398
1319.77405,35.5,98.91372,1.0,0.84,0.4275482803055748,1.3603626602000645
1327.12305,35.75,98.8579,1.0,0.89,0.3356080363653785,1.4741155795380905
1333.45179,36.0,98.79554,2.0,0.93,0.2161369004414677,1.6512116103021075
1336.65409,36.25,98.71119,2.0,1.0,,inf
