##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
212.127,5.5,99.93771,1.0,0.03,0.3131496639646948,0.1606693786095708
262.58899,9.5,99.91381,1.0,0.04,0.365578700331191,0.1894705262555902
307.715,14.0,99.88888,1.0,0.05,0.411792752855985,0.2157026046916034
364.65302,20.0,99.86434,1.0,0.06,0.4513926462792715,0.23895894803064
414.02499,25.0,99.82933,1.0,0.07,0.5005089394148131,0.2690402306416879
434.13199,27.0,99.80519,1.0,0.08,0.5304530938997074,0.288196167660476
444.11401,28.0,99.789,1.0,0.09,0.5490582998155272,0.3004669762283894
458.94299,29.5,99.75607,1.0,0.1,0.5837742815385915,0.3242460841265602
463.86801,30.0,99.74212,1.0,0.11,0.597361291301942,0.3339097079325027
473.686,31.0,99.70931,1.0,0.12,0.6270262350660234,0.3558314778924493
478.591,31.5,99.68985,1.0,0.13,0.6432478810585052,0.3683657357380738
483.49899,32.0,99.66878,1.0,0.14,0.6597716880411097,0.3815958477859955
493.328,33.0,99.62071,1.0,0.16,0.6938413516351174,0.4106427542746915
498.246,33.5,99.59392,1.0,0.17,0.7108623054906015,0.4262463852856743
503.186,34.0,99.56523,1.0,0.18,0.7276851882884579,0.4425633799475645
508.138,34.5,99.53504,1.0,0.19,0.7439353000604244,0.4593475077357783
513.10101,35.0,99.50361,1.0,0.2,0.7593845017612415,0.476452509017568
518.09198,35.5,99.47117,1.0,0.22,0.7738672968807354,0.4937625012792853
523.08301,36.0,99.43844,1.0,0.23,0.7870711457957834,0.5109175297344077
528.09198,36.5,99.40604,1.0,0.24,0.7988323153708765,0.5276323946098345
533.12201,37.0,99.37468,1.0,0.26,0.8090431526118177,0.5435898373690682
538.16498,37.5,99.34487,1.0,0.27,0.8177323802754765,0.5585825351257417
543.216,38.0,99.31684,1.0,0.28,0.8250380327681842,0.5725429170552432
548.27802,38.5,99.29081,1.0,0.29,0.831100603794383,0.5854027096539686
553.34399,39.0,99.26743,1.0,0.3,0.8359730905941276,0.5968776952130924
558.40503,39.5,99.24565,1.0,0.31,0.8400384119196593,0.6075104705410471
563.47998,40.0,99.22582,1.0,0.32,0.8433522689753559,0.6171489169445042
573.55798,41.0,99.19009,1.0,0.33,0.8484169427107471,0.6344283050713889
578.57898,41.5,99.17416,1.0,0.34,0.8503084735637123,0.6421013483938262
588.56897,42.5,99.14459,1.0,0.35,0.8532360233889199,0.6563033880593316
593.56299,43.0,99.13067,1.0,0.36,0.8543563144521714,0.6629734912248647
603.51703,44.0,99.10345,1.0,0.37,0.8560797503710736,0.6759943560911369
613.42902,45.0,99.07681,1.0,0.38,0.8571787797416629,0.6887168265497642
623.35901,46.0,99.05002,1.0,0.39,0.8577097903283128,0.7014987769981248
633.271,47.0,99.02361,1.0,0.4,0.8576803664528048,0.7140957706124095
638.23602,47.5,99.01006,1.0,0.41,0.8574553883977484,0.7205600364059949
648.13501,48.5,98.98316,1.0,0.42,0.8565929157284523,0.733400786833942
658.07501,49.5,98.95611,1.0,0.43,0.8551753373965397,0.7463303430658907
668.13501,50.5,98.92846,1.0,0.44,0.8531645462798182,0.759573195447125
678.21301,51.5,98.90048,1.0,0.45,0.8505597011324277,0.7730103996686829
683.23999,52.0,98.88645,1.0,0.46,0.8490400527036622,0.7797648413695553
693.23199,53.0,98.85801,1.0,0.47,0.845526515574013,0.7934967616650265
703.16803,54.0,98.82973,1.0,0.48,0.8414629722119282,0.8072127779984817
713.10797,55.0,98.80174,1.0,0.49,0.8368873213030538,0.8208580466516585
718.05798,55.5,98.78779,1.0,0.5,0.8344027030320927,0.8276877402057539
727.98297,56.5,98.76006,1.0,0.51,0.8290631631688676,0.8413272482066555
737.89697,57.5,98.73245,1.0,0.52,0.8232202915111305,0.8549996590150775
747.81201,58.5,98.70515,1.0,0.53,0.8169297010789002,0.8686185931190618
752.77502,59.0,98.69164,1.0,0.54,0.8136286826958975,0.8753981053092459
762.70001,60.0,98.66511,1.0,0.55,0.8067854653963233,0.8887941578004295
772.64801,61.0,98.63892,1.0,0.56,0.799562133841616,0.902134358245878
782.60498,62.0,98.61337,1.0,0.57,0.7920685142437257,0.9152689368299692
792.604,63.0,98.58835,1.0,0.58,0.7843033393963971,0.9282555865386584
802.61798,64.0,98.56485,1.0,0.59,0.77662533811007,0.9405740177760028
812.63202,65.0,98.54218,1.0,0.6,0.7688654189479828,0.9525761079162268
822.69702,66.0,98.52096,1.0,0.61,0.7612873480029118,0.963923187884562
842.71997,68.0,98.48161,1.0,0.62,0.7464281242035455,0.985276900710968
847.72198,68.5,98.47195,1.0,0.63,0.7426197056270871,0.9905851426975542
862.758,70.0,98.44501,1.0,0.64,0.7316628982106617,1.005536647859693
882.73798,72.0,98.41008,1.0,0.65,0.7167170923235737,1.0252687795769273
897.776,73.5,98.38269,1.0,0.66,0.7044095318258176,1.041038647402028
902.79602,74.0,98.37348,1.0,0.67,0.7001542140663323,1.0464040317290768
917.90399,75.5,98.3455,1.0,0.68,0.6868634437797728,1.0629097641397351
932.98297,77.0,98.3162,1.0,0.69,0.6723555014257406,1.0805476588598082
943.02002,78.0,98.29626,1.0,0.7,0.6621334883975423,1.0927737498586716
953.021,79.0,98.27595,1.0,0.71,0.6514285839398086,1.105425101565464
972.98297,81.0,98.23636,1.0,0.72,0.6297001095654207,1.1307095787641042
977.96399,81.5,98.22693,1.0,0.73,0.6243545830015449,1.1368624582835758
993.01703,83.0,98.2009,1.0,0.74,0.6092547723123699,1.1541277045838223
1018.216,85.5,98.16809,1.0,0.75,0.5894912365835023,1.1765228100558645
1098.43604,93.5,98.14227,1.0,0.76,0.5733539755537556,1.1946911057997012
1293.78601,113.0,98.1153,1.0,0.77,0.555936447289178,1.214232563029727
1303.77795,114.0,98.09214,1.0,0.78,0.5405117831614709,1.2315161785197617
1308.75098,114.5,98.07253,1.0,0.79,0.5271064109921995,1.246545769058099
1313.72595,115.0,98.04556,1.0,0.8,0.5081410424399166,1.267862786574168
1318.70996,115.5,98.00796,1.0,0.81,0.4806475433546934,1.298979188700741
1323.68506,116.0,97.95745,1.0,0.84,0.4416920603945571,1.3437961396806306
1328.65796,116.5,97.89284,2.0,0.86,0.3882292243146348,1.40753104739244
1329.97803,117.0,97.7784,2.0,0.91,0.2819945675928444,1.5478671049602617
1321.58704,117.5,97.67304,2.0,0.95,0.1672463341278156,1.7426543277002444
1305.48096,118.0,97.61153,2.0,0.98,0.0887387435594815,1.9442423265083133
1283.29395,118.5,97.58021,2.0,0.99,0.0429467116436241,2.1457992627753284
479.94699,141.0,97.55575,2.0,1.0,,inf
