##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
243.692,3.5,99.91831,1.0,0.03,39.14960359440795,0.0003207212071211
311.46301,5.5,99.88608,1.0,0.04,27.93056633419045,0.000625835160791
410.56799,9.5,99.83578,1.0,0.05,19.22011946058085,0.0013074548082821
430.63699,10.5,99.81823,1.0,0.06,17.315234862581846,0.0016048427245552
459.74799,12.0,99.77653,1.0,0.07,13.988830145747688,0.0024365304913351
469.34,12.5,99.75563,1.0,0.08,12.748568952624522,0.0029201882998692
488.48099,13.5,99.69895,1.0,0.09,10.25138068990474,0.004459411793572
498.08301,14.0,99.66202,1.0,0.1,9.074669902983072,0.0056435227962883
507.68201,14.5,99.61956,1.0,0.12,8.003811377901934,0.0071844196957334
517.29401,15.0,99.5662,1.0,0.13,6.954942479381493,0.0093973317500925
526.94897,15.5,99.51794,1.0,0.15,6.205969653034167,0.0116684386531043
536.62799,16.0,99.46506,1.0,0.17,5.540131465766359,0.0144565809926149
546.34198,16.5,99.41254,1.0,0.18,4.997157189072314,0.0175417311120137
556.10901,17.0,99.36388,1.0,0.2,4.573837314168432,0.0206866184669729
565.93103,17.5,99.32101,1.0,0.21,4.250956163469205,0.0236898281643724
575.80701,18.0,99.28339,1.0,0.22,3.99928621855791,0.0265077091290422
585.74298,18.5,99.2517,1.0,0.23,3.806812894383649,0.0290157156593134
595.68701,19.0,99.22519,1.0,0.24,3.65781938679371,0.0312093177056793
605.62,19.5,99.20206,1.0,0.25,3.5358536947789263,0.033195125255003
625.38599,20.5,99.16204,1.0,0.26,3.3406102748461635,0.0367911869141462
644.96399,21.5,99.12481,1.0,0.27,3.17487761727686,0.0403213709731671
654.73901,22.0,99.10653,1.0,0.28,3.0985114917662164,0.0421207821805609
674.44702,23.0,99.06825,1.0,0.29,2.9482035988826185,0.0460318035623055
694.23901,24.0,99.02724,1.0,0.3,2.8001580999935407,0.0504393748428183
704.10901,24.5,99.00572,1.0,0.31,2.72729749623302,0.0528436396769064
723.78998,25.5,98.96118,1.0,0.32,2.585959888843085,0.0580227734162366
733.59698,26.0,98.93775,1.0,0.33,2.5162986749471523,0.0608585965657036
743.40002,26.5,98.91369,1.0,0.34,2.447842300353481,0.0638517015886949
763.02399,27.5,98.86477,1.0,0.35,2.3174504943511023,0.0701944218108629
772.85797,28.0,98.83989,1.0,0.36,2.255276044102603,0.0735544480620338
782.69098,28.5,98.81539,1.0,0.37,2.196551992351296,0.0769529764047259
802.42297,29.5,98.76625,1.0,0.38,2.085647500020629,0.0840424373064497
812.31201,30.0,98.74268,1.0,0.39,2.035456473545434,0.0875742604414702
822.224,30.5,98.71953,1.0,0.4,1.9879128033939724,0.0911273866504499
842.14203,31.5,98.67647,1.0,0.41,1.903784194878614,0.0979618144097288
862.13501,32.5,98.63561,1.0,0.42,1.828720908086689,0.1047232853148024
872.11298,33.0,98.61573,1.0,0.43,1.7937511050064945,0.1081120647442712
892.00403,34.0,98.57581,1.0,0.44,1.726377695356745,0.115116286571672
901.98199,34.5,98.55494,1.0,0.45,1.692582874736897,0.1188855930602807
921.98102,35.5,98.51062,1.0,0.46,1.623833724714373,0.1271398644405578
932.00702,36.0,98.48647,1.0,0.47,1.587995910762955,0.1317829471402415
942.03699,36.5,98.46112,1.0,0.48,1.5515328741778616,0.1367690194698978
962.04901,37.5,98.40485,1.0,0.49,1.4745377128421029,0.1482562691905797
972.02502,38.0,98.37466,1.0,0.5,1.435311020171345,0.1546632361001706
981.992,38.5,98.34257,1.0,0.51,1.395093008603386,0.1616646742359706
992.00098,39.0,98.3091,1.0,0.52,1.354672699669971,0.1691814232765324
1002.03497,39.5,98.27407,1.0,0.53,1.3139376531883942,0.1772878567884851
1012.10999,40.0,98.23797,1.0,0.54,1.2735337841155838,0.1859039262296249
1022.19397,40.5,98.201,1.0,0.56,1.2337093691643313,0.1950100253541624
1032.28601,41.0,98.16276,1.0,0.57,1.1940649852519265,0.2047373298671713
1042.38098,41.5,98.12416,1.0,0.58,1.155541177136019,0.2148828612083518
1052.44604,42.0,98.08548,1.0,0.59,1.1183458462786118,0.2253879241470646
1062.51196,42.5,98.04589,1.0,0.6,1.0816410748007943,0.2365013664808629
1072.57996,43.0,98.0067,1.0,0.62,1.0465802280295575,0.2478734060940009
1082.62195,43.5,97.967,1.0,0.63,1.0122712777711598,0.259781602043732
1092.65198,44.0,97.92609,1.0,0.64,0.978106192925796,0.2724750052080648
1102.66003,44.5,97.88191,1.0,0.65,0.9424748386424964,0.2866815874909107
1112.67102,45.0,97.83694,1.0,0.67,0.9074600809485096,0.3016944980218413
1122.68201,45.5,97.78635,1.0,0.68,0.8694664375540816,0.3192785197408981
1132.69702,46.0,97.73387,1.0,0.7,0.8314890962486259,0.3383345068970225
1142.73499,46.5,97.67465,1.0,0.72,0.7902299137172124,0.360890257722703
1152.77197,47.0,97.61561,1.0,0.74,0.7506124053836949,0.384557626427236
1162.82605,47.5,97.55981,1.0,0.75,0.7144105591874248,0.4080828205416735
1172.90295,48.0,97.51127,1.0,0.77,0.6837919259683851,0.4295234533411511
1243.07495,51.5,97.48857,1.0,0.78,0.6697251362274029,0.4398792821281542
1302.80603,54.5,97.44228,1.0,0.79,0.6414892002727639,0.4616820393596464
1312.70996,55.0,97.3788,1.0,0.81,0.6036246401738258,0.4931749898246472
1322.61902,55.5,97.29259,1.0,0.84,0.5534305113367174,0.5392164105162699
1331.698,56.0,97.17579,2.0,0.87,0.4866340372142839,0.608658565546512
1331.20996,56.5,97.00953,2.0,0.92,0.3895750800498998,0.726157628468327
1321.19299,57.0,96.89597,2.0,0.96,0.3147719693646368,0.8257619661206541
1303.71704,57.5,96.83067,2.0,0.98,0.2606103784280102,0.8957351420403689
1280.32397,58.0,96.79487,2.0,0.99,0.2194851140020728,0.941645455699384
