##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
142.367,0.5,99.96011,1.0,0.02,1.0,0.02259608576203
154.743,0.75,99.94957,1.0,0.03,1.0,0.028566573200785
195.015,1.5,99.92865,1.0,0.04,1.0,0.0404169144928741
223.944,2.0,99.91879,1.0,0.05,1.0,0.0460022091936436
268.77802,2.75,99.90131,1.0,0.06,1.0,0.0559039283994703
327.931,3.75,99.87326,1.0,0.07,1.0,0.0717931288413052
342.11801,4.0,99.86706,1.0,0.08,1.0,0.0753051802758688
406.29599,5.25,99.84005,1.0,0.09,1.0,0.0906052624125499
428.33301,5.75,99.82693,1.0,0.1,1.0,0.0980372164160057
448.29199,6.25,99.81072,1.0,0.11,1.0,0.1072195315376536
466.353,6.75,99.78869,1.0,0.12,1.0,0.1196986433285171
474.755,7.0,99.7745,1.0,0.13,1.0,0.127736709434388
482.806,7.25,99.75813,1.0,0.14,1.0,0.1370096581414484
490.54999,7.5,99.73965,1.0,0.15,1.0,0.1474778372560698
497.98999,7.75,99.7176,1.0,0.16,1.0,0.1599682782451048
505.21799,8.0,99.6931,1.0,0.17,1.0,0.1738465460107056
512.27002,8.25,99.6659,1.0,0.19,1.0,0.1892542555300687
519.17603,8.5,99.63606,1.0,0.21,1.0,0.2061574192086554
525.98901,8.75,99.60442,1.0,0.22,1.0,0.2240802107230837
532.75702,9.0,99.57173,1.0,0.24,1.0,0.2425977851417555
539.48401,9.25,99.53774,1.0,0.26,1.0,0.2618517574418676
546.20398,9.5,99.50263,1.0,0.28,1.0,0.2817401648398358
552.98602,9.75,99.46808,1.0,0.3,1.0,0.3013113546888719
559.81201,10.0,99.4342,1.0,0.32,1.0,0.3205030163990124
566.74701,10.25,99.40118,1.0,0.34,1.0,0.3392075225875912
573.763,10.5,99.37223,1.0,0.36,1.0,0.3556065369473469
580.90302,10.75,99.34504,1.0,0.37,1.0,0.3710085818676202
588.146,11.0,99.32147,1.0,0.38,1.0,0.3843600419180308
595.495,11.25,99.30065,1.0,0.4,1.0,0.3961537372192462
602.94897,11.5,99.28266,1.0,0.41,1.0,0.406344350978556
610.48999,11.75,99.26704,1.0,0.42,1.0,0.4151924547540184
625.76202,12.25,99.24111,1.0,0.43,1.0,0.4298807601891946
633.47198,12.5,99.23002,1.0,0.44,1.0,0.4361628005777918
648.94397,13.0,99.21011,1.0,0.45,1.0,0.4474410173619966
664.39099,13.5,99.19259,1.0,0.46,1.0,0.4573653949641744
679.95203,14.0,99.17552,1.0,0.47,1.0,0.4670348656073838
695.37701,14.5,99.15886,1.0,0.48,1.0,0.476472087687992
710.55603,15.0,99.14202,1.0,0.49,1.0,0.4860112725521844
725.46301,15.5,99.12509,1.0,0.5,1.0,0.4956014388081688
740.078,16.0,99.10776,1.0,0.51,1.0,0.5054181890276728
754.50897,16.5,99.0895,1.0,0.52,1.0,0.5157617469623588
768.80499,17.0,99.07093,1.0,0.53,1.0,0.5262809074687721
783.02197,17.5,99.05214,1.0,0.54,1.0,0.5369246891551289
797.25702,18.0,99.03264,1.0,0.55,1.0,0.5479706573767245
811.56702,18.5,99.01251,1.0,0.56,1.0,0.5593734953408644
818.77698,18.75,99.00242,1.0,0.57,1.0,0.565089075820659
833.28302,19.25,98.98147,1.0,0.58,1.0,0.5769564109100176
847.92902,19.75,98.96115,1.0,0.59,1.0,0.5884668762568316
862.70203,20.25,98.94221,1.0,0.6,1.0,0.5991956269295031
877.56299,20.75,98.92495,1.0,0.61,1.0,0.6089727249553946
892.51599,21.25,98.90874,1.0,0.62,1.0,0.6181550400770424
907.51898,21.75,98.89298,1.0,0.63,1.0,0.6270824482397298
922.52802,22.25,98.87726,1.0,0.64,1.0,0.635987198006058
937.56799,22.75,98.861,1.0,0.65,1.0,0.6451978361231467
960.04999,23.5,98.83512,1.0,0.66,1.0,0.65985781856289
974.93903,24.0,98.81752,1.0,0.67,1.0,0.6698275129577702
989.74799,24.5,98.80008,1.0,0.68,1.0,0.6797065737672457
1004.573,25.0,98.78394,1.0,0.69,1.0,0.688849236695273
1026.93103,25.75,98.76265,1.0,0.7,1.0,0.7009091681536284
1049.43896,26.5,98.74547,1.0,0.71,1.0,0.7106409493868094
1064.50195,27.0,98.73598,1.0,0.72,1.0,0.7160166539213207
1117.40503,28.75,98.70983,1.0,0.73,1.0,0.7308295805364403
1132.48706,29.25,98.70225,1.0,0.74,1.0,0.7351233466451383
1222.62903,32.25,98.6848,1.0,0.75,1.0,0.7450080720537037
1304.98499,35.0,98.65163,1.0,0.76,1.0,0.7637975472285973
1312.41101,35.25,98.62279,1.0,0.78,1.0,0.7801342509983894
1319.81702,35.5,98.59008,1.0,0.8,1.0,0.7986631546152329
1327.19702,35.75,98.54637,1.0,0.82,1.0,0.8234231172288813
1333.62446,36.0,98.49633,2.0,0.85,1.0,0.8517687710652286
1336.99841,36.25,98.44091,2.0,0.88,1.0,0.883161979210921
1337.02116,36.5,98.37004,2.0,0.92,1.0,0.9233069929475736
1334.35773,36.75,98.30628,2.0,0.96,1.0,0.9594244767326596
1329.42761,37.0,98.25567,2.0,0.99,1.0,0.988093012717029
453.30639,61.5,98.23465,2.0,1.0,1.0,1.0
