##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
243.692,3.5,99.91831,1.0,0.03,0.9747804207894062,0.0255430427945083
311.46301,5.5,99.88608,1.0,0.04,0.9648302795486492,0.0358030692265583
410.56799,9.5,99.83578,1.0,0.05,0.9493015142861552,0.0520288129348483
430.63699,10.5,99.81823,1.0,0.06,0.9438834262074924,0.057752609649032
459.74799,12.0,99.77653,1.0,0.07,0.9310096784650276,0.0714856059857141
469.34,12.5,99.75563,1.0,0.08,0.9245573684454242,0.0784401765967726
488.48099,13.5,99.69895,1.0,0.09,0.9070589506506324,0.0975478357744309
498.08301,14.0,99.66202,1.0,0.1,0.895657811462883,0.110196845801661
507.68201,14.5,99.61956,1.0,0.12,0.8825494342651641,0.1249404755790401
517.29401,15.0,99.5662,1.0,0.13,0.8660759767222865,0.143782641332345
526.94897,15.5,99.51794,1.0,0.15,0.8511770063133832,0.1611351740192749
536.62799,16.0,99.46506,1.0,0.17,0.8348517357948824,0.1805011318195626
546.34198,16.5,99.41254,1.0,0.18,0.8186376055446664,0.2001137771264791
556.10901,17.0,99.36388,1.0,0.2,0.8036151459487809,0.2186347985972933
565.93103,17.5,99.32101,1.0,0.21,0.7903801923344087,0.2352411931681507
575.80701,18.0,99.28339,1.0,0.22,0.7787660342991205,0.2500446193022381
585.74298,18.5,99.2517,1.0,0.23,0.768982603460784,0.262686932020048
595.68701,19.0,99.22519,1.0,0.24,0.7607983575938122,0.2733869265416513
605.62,19.5,99.20206,1.0,0.25,0.7536575953568071,0.2828171316807053
625.38599,20.5,99.16204,1.0,0.26,0.7413025021996522,0.2993465019040721
644.96399,21.5,99.12481,1.0,0.27,0.7298087461216662,0.3149727707796545
654.73901,22.0,99.10653,1.0,0.28,0.7241652902767717,0.3227356111659857
674.44702,23.0,99.06825,1.0,0.29,0.7123473750829707,0.3391896001955238
694.23901,24.0,99.02724,1.0,0.3,0.6996866461880447,0.3571226924659385
704.10901,24.5,99.00572,1.0,0.31,0.6930429279286218,0.3666633366478037
723.78998,25.5,98.96118,1.0,0.32,0.6792924069586148,0.3867036005911844
733.59698,26.0,98.93775,1.0,0.33,0.6720590278313732,0.3974091032818281
743.40002,26.5,98.91369,1.0,0.34,0.6646311532346452,0.4085230489952702
763.02399,27.5,98.86477,1.0,0.35,0.6495284256672248,0.4315086783676926
772.85797,28.0,98.83989,1.0,0.36,0.6418473982371904,0.4434047009965514
782.69098,28.5,98.81539,1.0,0.37,0.6342836855347829,0.4552589710974932
802.42297,29.5,98.76625,1.0,0.38,0.6191130389145293,0.4794674075988914
812.31201,30.0,98.74268,1.0,0.39,0.6118364385718448,0.4912902894249381
822.224,30.5,98.71953,1.0,0.4,0.6046895018754933,0.5030401727342847
842.14203,31.5,98.67647,1.0,0.41,0.5913958908973012,0.5252696196817415
862.13501,32.5,98.63561,1.0,0.42,0.5787814704474932,0.5468302984769045
872.11298,33.0,98.61573,1.0,0.43,0.5726440578546832,0.5574909457666255
892.00403,34.0,98.57581,1.0,0.44,0.5603198369942738,0.5792475208001089
901.98199,34.5,98.55494,1.0,0.45,0.5538767886636926,0.5908130201042266
921.98102,35.5,98.51062,1.0,0.46,0.5401941867465232,0.6158265989800752
932.00702,36.0,98.48647,1.0,0.47,0.5327385270827207,0.6297245435094025
942.03699,36.5,98.46112,1.0,0.48,0.5249123998579849,0.6445238877261223
962.04901,37.5,98.40485,1.0,0.49,0.5075405584798462,0.6781786530725936
972.02502,38.0,98.37466,1.0,0.5,0.4982202120926796,0.6967131067387901
981.992,38.5,98.34257,1.0,0.51,0.4883132920673609,0.7167980871763454
992.00098,39.0,98.3091,1.0,0.52,0.4779803343469732,0.7381856888705461
1002.03497,39.5,98.27407,1.0,0.53,0.4671657687973672,0.761071118993664
1012.10999,40.0,98.23797,1.0,0.54,0.4560208696725998,0.7852167036891434
1022.19397,40.5,98.201,1.0,0.56,0.4446073815661487,0.8105636748769791
1032.28601,41.0,98.16276,1.0,0.57,0.4328018152910495,0.8374753571632603
1042.38098,41.5,98.12416,1.0,0.58,0.4208851087476655,0.8653953833808642
1052.44604,42.0,98.08548,1.0,0.59,0.4089437043668867,0.8941777745476345
1062.51196,42.5,98.04589,1.0,0.6,0.3967213620857315,0.9245211034392068
1072.57996,43.0,98.0067,1.0,0.62,0.3846225089915539,0.9554929218209518
1082.62195,43.5,97.967,1.0,0.63,0.3723662071839821,0.9878774810264508
1092.65198,44.0,97.92609,1.0,0.64,0.3597363505858015,1.0223838753220784
1102.66003,44.5,97.88191,1.0,0.65,0.346096969884075,1.0610362834092852
1112.67102,45.0,97.83694,1.0,0.67,0.3322136980380641,1.101976848342204
1122.68201,45.5,97.78635,1.0,0.68,0.3165954031150133,1.1501306511762843
1132.69702,46.0,97.73387,1.0,0.7,0.3003936217834902,1.2026615917293848
1142.73499,46.5,97.67465,1.0,0.72,0.2821110476513888,1.2654544995595485
1152.77197,47.0,97.61561,1.0,0.74,0.2638840436534276,1.332245500910452
1162.82605,47.5,97.55981,1.0,0.75,0.246657302069986,1.399755346753842
1172.90295,48.0,97.51127,1.0,0.77,0.2316718892301968,1.4624331788998557
1243.07495,51.5,97.48857,1.0,0.78,0.2246638778691916,1.493149869860123
1302.80603,54.5,97.44228,1.0,0.79,0.2103730917061552,1.558872697427791
1312.70996,55.0,97.3788,1.0,0.81,0.1907753577327368,1.65665868065298
1322.61902,55.5,97.29259,1.0,0.84,0.164160350709291,1.806911580615008
1331.698,56.0,97.17579,2.0,0.87,0.1281015081116966,2.0549322972237167
1331.20996,56.5,97.00953,2.0,0.92,0.0767732275442611,2.566899299287604
1321.19299,57.0,96.89597,2.0,0.96,0.0417146473611906,3.176902956189165
1303.71704,57.5,96.83067,2.0,0.98,0.0215550375870191,3.837145727011924
1280.32397,58.0,96.79487,2.0,0.99,0.0105027553524839,4.556117641721051
1253.26697,58.5,96.77629,2.0,1.0,0.0047666826173526,5.346104684092217
