##Temp./°C,Time/min,Mass/%,Segment,Alpha,F_alpha,G_alpha
192.946,1.5,99.96651,1.0,0.03,0.9740147888362128,0.026328791844797
236.08299,2.25,99.95093,1.0,0.04,0.9619261178916982,0.0388176317941223
265.806,2.75,99.9386,1.0,0.05,0.9523591530171196,0.0488130537634213
295.526,3.25,99.9248,1.0,0.06,0.9416516010893806,0.0601199230408239
324.71701,3.75,99.91129,1.0,0.07,0.9311690629340196,0.0713144253510758
366.133,4.5,99.89501,1.0,0.08,0.9185372552975216,0.0849728141288231
379.08401,4.75,99.89017,1.0,0.09,0.9147818530272092,0.0890696541233937
414.897,5.5,99.87305,1.0,0.1,0.9014982813603294,0.1036971427628458
436.20999,6.0,99.85895,1.0,0.11,0.8905579565645773,0.1159070951983381
446.10101,6.25,99.85038,1.0,0.12,0.8839084116355406,0.1234018284591694
464.54901,6.75,99.82889,1.0,0.13,0.867234115191534,0.1424463095968996
473.14999,7.0,99.81493,1.0,0.14,0.8564024177341918,0.1550148991339855
481.38901,7.25,99.79883,1.0,0.16,0.8439102738184798,0.1697091006791683
489.30801,7.5,99.7802,1.0,0.17,0.8294550787160196,0.1869863254702304
496.95099,7.75,99.7587,1.0,0.19,0.8127730231764219,0.2073033926983579
504.354,8.0,99.72951,1.0,0.21,0.7901242231205564,0.235565101426283
511.552,8.25,99.70556,1.0,0.23,0.7715411891589956,0.2593652201931498
518.60303,8.5,99.67761,1.0,0.25,0.7498545169575042,0.2878760686578226
525.52899,8.75,99.64744,1.0,0.27,0.7264453255328579,0.3195920561570344
532.41498,9.0,99.61624,1.0,0.3,0.7022369472614305,0.3534844001958998
539.242,9.25,99.58359,1.0,0.32,0.6769035001280252,0.3902265566609921
546.04999,9.5,99.55066,1.0,0.35,0.6513527983178224,0.4287038506662888
552.91699,9.75,99.51796,1.0,0.37,0.625980555706428,0.468435969536287
559.81097,10.0,99.48571,1.0,0.4,0.6009574723970148,0.5092311083532732
566.76001,10.25,99.45584,1.0,0.42,0.5777810538403598,0.5485602816565976
573.81702,10.5,99.43035,1.0,0.44,0.5580031191564337,0.5833907267303675
580.95203,10.75,99.40402,1.0,0.46,0.5375734204421146,0.6206899321373507
588.20599,11.0,99.38426,1.0,0.48,0.5222414475368725,0.649625254865532
595.56201,11.25,99.36657,1.0,0.49,0.508515607420795,0.6762593709049675
602.99298,11.5,99.35179,1.0,0.5,0.4970476641242642,0.6990693538134195
610.53101,11.75,99.3396,1.0,0.51,0.4875893265880955,0.7182817713026766
618.13702,12.0,99.32953,1.0,0.52,0.4797759173190806,0.7344361230019963
625.77301,12.25,99.32101,1.0,0.53,0.4731651678680333,0.7483107593335727
641.17999,12.75,99.30743,1.0,0.54,0.4626283160434784,0.7708313204150357
656.60797,13.25,99.29736,1.0,0.55,0.4548149067744637,0.7878647410939428
695.34998,14.5,99.27775,1.0,0.56,0.4395993203032227,0.821891602624879
710.60199,15.0,99.27054,1.0,0.57,0.4340050123757542,0.8346991956955345
747.57898,16.25,99.2535,1.0,0.58,0.4207835134736706,0.8656367973335911
776.36798,17.25,99.24019,1.0,0.59,0.410456157230311,0.8904861591301724
805.047,18.25,99.22751,1.0,0.6,0.4006176240097407,0.9147478626848264
834.12701,19.25,99.21496,1.0,0.61,0.3908799590319781,0.9393547762824284
856.24298,20.0,99.2062,1.0,0.62,0.3840829912865312,0.9568966266036436
908.41302,21.75,99.18727,1.0,0.63,0.3693950233160797,0.9958886836518764
923.39099,22.25,99.18075,1.0,0.64,0.3643360929850032,1.0096785049781407
953.396,23.25,99.16453,1.0,0.65,0.351750839922097,1.0448321951522606
968.32599,23.75,99.15476,1.0,0.66,0.3441702035210735,1.0666189662933148
997.83099,24.75,99.13462,1.0,0.67,0.3285433849830439,1.1130863798143378
1005.203,25.0,99.12968,1.0,0.68,0.3247103917567306,1.1248215962070467
1027.448,25.75,99.11696,1.0,0.69,0.3148408221537733,1.1556880943729244
1177.59399,30.75,99.09735,1.0,0.7,0.2996252356825323,1.2052227996362177
1229.98706,32.5,99.0854,1.0,0.71,0.290353116440752,1.2366574538283552
1260.11206,33.5,99.07224,1.0,0.72,0.2801421466313826,1.2724581380912974
1275.16101,34.0,99.06153,1.0,0.73,0.2718321552439873,1.3025704794649555
1290.13599,34.5,99.0409,1.0,0.74,0.2558251410215563,1.36326111076719
1297.59998,34.75,99.02363,1.0,0.76,0.2424251829206753,1.4170621402463837
1305.01599,35.0,98.99319,1.0,0.78,0.2188064959148338,1.5195675200503636
1312.41394,35.25,98.95841,1.0,0.81,0.1918203614186723,1.651195962528793
1319.77405,35.5,98.91372,1.0,0.84,0.1571449631830884,1.850586567266596
1327.12305,35.75,98.8579,1.0,0.89,0.1138336915449127,2.1730167418369204
1333.45179,36.0,98.79554,2.0,0.93,0.065447971384456,2.72649978199648
1336.65409,36.25,98.71119,2.0,1.0,0.0,inf
