##Temp./°C;Time/min;Mass/%;Segment;Alpha;F_alpha;G_alpha
120.524;0.0;100.0;1;0.0;-0.0;-0.0
129.022;0.5;99.98645;1;0.004706838637064561;0.1367280796626935;0.06868734005740615
137.681;1.0;99.97589;1;0.008375046460489732;0.18187941697217058;0.09170776528110221
146.403;1.5;99.96781;1;0.011181781234476983;0.20971123215903242;0.10604134722600664
155.10699;2.0;99.96158;1;0.013345884903032935;0.22873137915115635;0.1159126464134176
163.771;2.5;99.95623;1;0.015204304586300166;0.24379273448955374;0.12377833068570614
172.30701;3.0;99.9517;1;0.01677788237419112;0.2557906747836718;0.13007776686377373
180.67599;3.5;99.9474;1;0.01827156548410905;0.26662957828494854;0.13579599454936267
188.91;4.0;99.94332;1;0.019688827597706036;0.2764771921586742;0.14101501642644507
196.935;4.5;99.93932;1;0.021078300258096302;0.2857621136172909;0.14595759481715093
204.716;5.0;99.93562;1;0.022363562468953966;0.29405522157339603;0.15039088677791737
212.235;5.5;99.93204;1;0.023607140500001553;0.3018317836276047;0.15456472294470175
219.492;6.0;99.92868;1;0.024774297534728193;0.3089255512487835;0.15838669472505237
226.481;6.5;99.92521;1;0.025979665067612834;0.31605780398600775;0.16224394535251016
233.21201;7.0;99.92208;1;0.02706692742437139;0.3223330868131117;0.16565018494016498
239.69099;7.5;99.91891;1;0.02816808450772837;0.3285448279712506;0.16903377154722765
245.929;8.0;99.91563;1;0.02930745208924829;0.33482840478790404;0.17246882419596424
251.942;8.5;99.91261;1;0.030356503947838967;0.34049155214299165;0.1755756386389845
257.746;9.0;99.90943;1;0.03146113471284802;0.3463344800136474;0.1787922469745013
263.35999;9.5;99.90616;1;0.032597028612715864;0.3522204993276214;0.18204435470284266
268.79001;10.0;99.90329;1;0.03359397524654518;0.35728916930577287;0.18485458500578103
274.069;10.5;99.90034;1;0.03461871133358121;0.3624084966322909;0.18770225862411488
279.207;11.0;99.89744;1;0.03562607901236181;0.3673552033583346;0.1904630534710631
284.24301;11.5;99.89465;1;0.0365952361929844;0.37203713342773204;0.19308454110065862
289.16501;12.0;99.89204;1;0.03750186710388941;0.3763510603034453;0.19550742356820114
294.017;12.5;99.88944;1;0.03840502433314234;0.380587290371982;0.19789375984834368
298.806;13.0;99.88687;1;0.03929776051743905;0.3847166273205976;0.20022677761624033
303.55099;13.5;99.8845;1;0.04012102306871897;0.3884750975320223;0.20235629015127068
308.263;14.0;99.88212;1;0.040947759301650954;0.3922030340311469;0.20447428064270934
312.94199;14.5;99.88023;1;0.04160428513368561;0.3951312123979373;0.2061419966036961
317.61401;15.0;99.87827;1;0.042285126737274914;0.39813842936192323;0.2078585393612781
322.289;15.5;99.87631;1;0.04296596834086422;0.4011163678231212;0.20956222796368945
326.94501;16.0;99.87442;1;0.04362249417289888;0.40396083169809116;0.21119318952861346
331.62799;16.5;99.87261;1;0.044251230551726826;0.406660460806158;0.2127444333728578
336.284;17.0;99.8708;1;0.044879966930549825;0.4093366666218421;0.21428545755990744
340.98999;17.5;99.86895;1;0.045522598035981125;0.4120482873483471;0.21585020583016387
345.69601;18.0;99.86695;1;0.04621733436617379;0.41495332836505633;0.2175303364783336
350.423;18.5;99.8648;1;0.04696417592113276;0.4180462509532595;0.21932347157952406
355.15201;19.0;99.86273;1;0.04768322802288501;0.4209953484686481;0.22103745353272272
359.89301;19.5;99.86042;1;0.04848564848425741;0.4242538170165584;0.22293611039115221
364.66699;20.0;99.8579;1;0.049361016260303626;0.4277702450488608;0.22499090210148204
369.46301;20.5;99.85521;1;0.05029543662441535;0.43148091079957734;0.22716586159486388
374.27399;21.0;99.85223;1;0.05133059375640267;0.4355411445710362;0.2295537000057947
379.12;21.5;99.84929;1;0.05235185616179156;0.4394962913318778;0.23188790807514778
384.005;22.0;99.84589;1;0.05353290792312156;0.44400939959044033;0.23456145665673864
388.923;22.5;99.84242;1;0.05473827545600621;0.44855007577049477;0.23726237089885396
393.88199;23.0;99.83804;1;0.056259748019130855;0.45419035813291014;0.24063313882161144
398.867;23.5;99.83431;1;0.057555431274944745;0.4589160234595463;0.24347109564245817
403.888;24.0;99.83004;1;0.05903869333991139;0.46424120407695446;0.2466845346302089
408.90601;24.5;99.82544;1;0.06063658689935699;0.46988025818588336;0.25010568414353423
413.95499;25.0;99.8205;1;0.06235258563493855;0.47582734685290884;0.2537346872412167
419.01401;25.5;99.81499;1;0.06426658422462415;0.4823327920583727;0.25772981060994693
424.064;26.0;99.80902;1;0.06634037217025086;0.48923526213887875;0.26199872392259516
429.10199;26.5;99.80276;1;0.0685148968837581;0.4963166664568718;0.2664114889204704
434.12701;27.0;99.79559;1;0.07100552662750534;0.5042394733822381;0.271389920949538
439.13699;27.5;99.78779;1;0.07371499831526414;0.5126410159287619;0.2767188365332298
444.103;28.0;99.77892;1;0.07679615393967638;0.521933495559846;0.28267510896274045
449.07001;28.5;99.76903;1;0.08023162509248664;0.5319837458857682;0.28919441046190647
454.01999;29.0;99.75786;1;0.08411172749662416;0.5429630868554575;0.2964133853201271
458.953;29.5;99.74522;1;0.08850246110344871;0.5549407367693452;0.3044115387525622
463.862;30.0;99.73107;1;0.09341772063957354;0.5678230651946186;0.31316686754301276
468.759;30.5;99.71507;1;0.09897561128112967;0.5817658572465102;0.32283579919168404
473.66299;31.0;99.69711;1;0.10521434352627511;0.596684725463163;0.33342327357741036
478.55301;31.5;99.67757;1;0.11200191747227052;0.6121024188969165;0.3446530071070297
483.439;32.0;99.65583;1;0.11955370138148527;0.6283360821607438;0.35682816950145024
488.332;32.5;99.63239;1;0.1276960111713601;0.6448381311877406;0.36961778201521905
493.237;33.0;99.60673;1;0.13660947828775347;0.6618059814708759;0.38325992979307033
498.13901;33.5;99.579;1;0.14624199750589909;0.678955032641404;0.3976273315494312
503.06;34.0;99.54994;1;0.1563365163836175;0.6957059640266916;0.4123124785753037
508.008;34.5;99.51893;1;0.16710840318328304;0.7123084128303985;0.4276117177510355
512.95801;35.0;99.48671;1;0.17830060546271131;0.7282698155188371;0.4431485652541686
517.92798;35.5;99.45353;1;0.18982628118063502;0.7434315558285596;0.4588099678868464
522.91699;36.0;99.41984;1;0.2015291146627602;0.7575915554036136;0.4744014899701944
527.93201;36.5;99.38693;1;0.2129610009761026;0.7702976735865823;0.4893643609414031
532.96002;37.0;99.3546;1;0.2241914137536938;0.7817586519340143;0.5038347511185053
538.013;37.5;99.32347;1;0.23500498473316941;0.7918876651669378;0.5175770098911867
543.05701;38.0;99.29445;1;0.24508560888428943;0.8005665846218225;0.5302366692457944
548.13202;38.5;99.26736;1;0.2544958124767714;0.80803097666761;0.5419359073971889
553.20398;39.0;99.2423;1;0.26320085869410453;0.8144080043145354;0.5526662279159873
558.28497;39.5;99.21947;1;0.2711312739032719;0.8197899109127809;0.5623714405356354
563.35303;40.0;99.198;1;0.2785892684079103;0.8244896349583067;0.5714425907823211
568.422;40.5;99.17831;1;0.28542894757867204;0.828499259105054;0.5797178994990628
573.46899;41.0;99.16024;1;0.29170589032197547;0.8319315945272174;0.5872783517184661
