##Temp./°C;Time/min;Mass/%;Segment;Alpha;F_alpha;G_alpha
119.666;0.0;100.0;1;0.0;-0.0;-0.0
130.67799;0.25;99.97769;1;0.012637720565329549;0.2227000451606121;0.1127752446083531
142.367;0.5;99.96011;1;0.022596085762030083;0.2955271816535384;0.15117965937549233
154.743;0.75;99.94957;1;0.028566573200785005;0.33075868096016525;0.17024258782713764
167.672;1.0;99.94061;1;0.0336420539836256;0.3575313825910881;0.18498910474371466
181.104;1.25;99.93395;1;0.03741467697623941;0.3759388998203871;0.19527562431528336
195.015;1.5;99.92865;1;0.040416914492874184;0.3898146094616729;0.20311665313257452
209.336;1.75;99.92368;1;0.04323222023961004;0.40227310733387395;0.2102250492980742
223.944;2.0;99.91879;1;0.04600220919364362;0.4140566847577034;0.21701134360475113
238.755;2.25;99.91356;1;0.04896479451666592;0.4261834739573701;0.22406293242360864
253.729;2.5;99.90777;1;0.05224459738862028;0.4390832197435711;0.23164374401546622
268.77802;2.75;99.90131;1;0.05590392839947033;0.4528802276306622;0.23984859234870698
283.78299;3.0;99.89436;1;0.059840824765623864;0.46708441098413384;0.24840709067573183
298.69501;3.25;99.88715;1;0.06392500070807187;0.4811814416742117;0.2570207739968432
313.42899;3.5;99.88001;1;0.06796952445690742;0.49455530950849796;0.2653106966380694
327.931;3.75;99.87326;1;0.07179312884130525;0.506704550179458;0.272948071127146
342.11801;4.0;99.86706;1;0.07530518027586887;0.5174707235897911;0.2798062196045235
355.91599;4.25;99.86168;1;0.07835273458520592;0.526526698483486;0.285644366473826
369.272;4.5;99.85656;1;0.0812530093182646;0.53491120593408;0.29110909279668024
382.12799;4.75;99.85133;1;0.08421559464128689;0.543251791899382;0.2966046313523924
394.48099;5.0;99.84595;1;0.087263148950632;0.5516062747827418;0.3021715810797841
406.29599;5.25;99.84005;1;0.09060526241254999;0.5605178214895358;0.3081818039636692
417.577;5.5;99.8337;1;0.09420228283343642;0.5698303335862742;0.314546130326298
428.33301;5.75;99.82693;1;0.09803721641600578;0.5794562160696886;0.3212195816811811
438.56799;6.0;99.81936;1;0.10232531792562212;0.5898687089968673;0.3285537181653482
