##Temp./°C;Time/min;Mass/%;Segment;Alpha;F_alpha;G_alpha
118.782;0.0;100.0;1;0.0;-inf;0.0
129.61099;0.25;99.99258;1;0.005757248935061195;173.19358892406876;1.6604854402799303e-05
141.129;0.5;99.98593;1;0.010917047508945324;91.0989430990884;5.980900711958538e-05
153.289;0.75;99.98035;1;0.015246622853639128;65.08701483312856;0.00011682500269924456
166.007;1.0;99.97545;1;0.01904857969755433;51.99574965692553;0.00018258725057768502
179.242;1.25;99.97093;1;0.02255569090867111;43.832808175348404;0.0002563140313976142
192.946;1.5;99.96651;1;0.025985211163787148;37.98123384828294;0.0003405785347645879
207.041;1.75;99.96176;1;0.029670781573701233;33.200680425798865;0.0004445968695981073
221.457;2.0;99.95663;1;0.033651197616402714;29.21377191454457;0.0005726617392028191
236.08299;2.25;99.95093;1;0.038073882108301815;25.761489142452447;0.0007341882508323377
250.89101;2.5;99.94494;1;0.04272158037258986;22.903735472971242;0.0009258470627506454
265.806;2.75;99.9386;1;0.04764084698288049;20.486323286525522;0.0011532884445694669
280.711;3.0;99.93169;1;0.05300238204234671;18.36253856193816;0.0014301217710687222
295.526;3.25;99.9248;1;0.058348398910619395;16.633421159254624;0.001736377121857223
310.22198;3.5;99.91794;1;0.06367113849209627;15.20022116310367;0.002071451786174773
324.71701;3.75;99.91129;1;0.0688309370659804;14.022408440887947;0.002425150438140969
338.905;4.0;99.90537;1;0.0734243216610635;13.11311093883665;0.002764073100614786
352.73001;4.25;99.90006;1;0.07754440142457293;12.389111896443586;0.0030874422586599226
366.133;4.5;99.89501;1;0.08146274470247823;11.76846983652853;0.0034120492376825823
379.08401;4.75;99.89017;1;0.08521814697279077;11.227168330693619;0.0037388437253000756
391.534;5.0;99.88467;1;0.0894856495526884;10.667165164483203;0.00412891827426877
403.48001;5.25;99.87901;1;0.09387729766218941;10.143988945893803;0.004551224145064675
414.897;5.5;99.87305;1;0.09850171863967061;9.643467248533433;0.00501892265698832
425.811;5.75;99.86641;1;0.10365375811795245;9.138386332586318;0.005567924442285724
436.20999;6.0;99.85895;1;0.10944204343542277;8.627599529509546;0.006220057584254854
446.10101;6.25;99.85038;1;0.11609158836445944;8.103607640877662;0.007015674178193529
455.53201;6.5;99.84051;1;0.12374981572148376;7.5698146788522624;0.007993985301157858
464.54901;6.75;99.82889;1;0.13276588480846596;7.020188889623329;0.009231585542899365
473.14999;7.0;99.81493;1;0.14359758226580827;6.4509928115726485;0.010842447862641158
481.38901;7.25;99.79883;1;0.1560897261815202;5.8924359153283135;0.012870472557875323
489.30801;7.5;99.7802;1;0.17054492128398038;5.347984658692099;0.015448163972251155
496.95099;7.75;99.7587;1;0.18722697682357817;4.823847728604593;0.018736371625404785
504.354;8.0;99.72951;1;0.20987577687944356;4.245110986072513;0.023750084120686604
